customer_key,customer_id,account_type,avg_trade_size_baseline
866,866,Retail,86.10350684994111
867,867,Retail,203.57010920306047
868,868,Retail,133.8642506264053
869,869,Retail,184.72753209130065
870,870,Retail,131.2157838060079
871,871,Retail,149.70051719884313
872,872,Retail,149.8184707121023
873,873,Retail,45.64079975325873
874,874,Retail,120.14833324574388
875,875,Retail,195.5288266651551
876,876,Retail,128.03775374135228
877,877,Retail,118.36037583893985
878,878,Retail,134.77820336355575
879,879,Institutional,108.53806682862944
880,880,Retail,132.77199415886423
881,881,Institutional,64.36206689871364
882,882,Retail,214.23042137239148
883,883,Retail,46.14338919712869
884,884,Institutional,126.97733756305328
885,885,Retail,77.79865583042199
886,886,Retail,50.504045067562274
887,887,Retail,157.30696813491247
888,888,Retail,217.33262651146737
889,889,Institutional,174.928891729228
890,890,Retail,85.7237201290836
891,891,Retail,128.81003124840484
892,892,Retail,48.96068007615895
893,893,Retail,135.70064641999642
894,894,Retail,57.90337566777381
895,895,Retail,183.0293757196834
896,896,Institutional,50.20715181958255
897,897,Retail,41.68497386210454
898,898,Retail,195.0802669446724
899,899,Retail,209.65759799959196
900,900,Retail,55.57972452700456
901,901,Retail,90.20499863343136
902,902,Retail,173.5055100998525
903,903,Institutional,137.13762374771989
904,904,Retail,210.8626263284643
905,905,Retail,110.05240198803068
906,906,Retail,40.59812007115098
907,907,Retail,43.55421510451904
908,908,Institutional,141.67380208734727
909,909,Institutional,175.3789716180323
910,910,Retail,182.3110632345391
911,911,Retail,204.0730670356584
912,912,Retail,81.2334173589922
913,913,Retail,172.9130629664252
914,914,Retail,188.8776571444356
915,915,Retail,190.5295632606069
916,916,Institutional,114.07784240122716
917,917,Retail,152.67694121635566
918,918,Institutional,139.28175461980362
919,919,Retail,147.54746825832592
920,920,Retail,90.76562246686862
921,921,Retail,162.9822006951759
922,922,Retail,167.80311584702434
923,923,Retail,75.27070919090589
924,924,Institutional,119.85383894742932
925,925,Retail,115.97900373062848
926,926,Retail,174.81111670992087
927,927,Institutional,159.97055084488696
928,928,Retail,125.71524950157476
929,929,Retail,157.45563575319926
930,930,Retail,87.315088939108
931,931,Retail,81.82261883335741
932,932,Retail,83.18553749571183
933,933,Retail,45.309581561166354
934,934,Retail,164.39372704491663
935,935,Retail,217.4526556893568
936,936,Retail,95.6257854792201
937,937,Retail,207.3700051111206
938,938,Retail,149.17766968676443
939,939,Retail,80.48816776139452
940,940,Institutional,42.13563468582412
941,941,Retail,170.27165713373523
942,942,Retail,165.38336229857265
943,943,Retail,81.26559990283508
944,944,Retail,99.8869160450186
945,945,Retail,201.64841307690955
946,946,Retail,68.30199598626977
947,947,Institutional,190.37989626194403
948,948,Retail,70.46021965319426
949,949,Retail,126.7108844329295
950,950,Institutional,129.8137517868554
951,951,Retail,124.97613635846714
952,952,Retail,91.82732243222
953,953,Retail,85.60565120093396
954,954,Retail,171.9678584196508
955,955,Retail,89.62184257370401
956,956,Retail,149.7847668169573
957,957,Retail,192.39514367523608
958,958,Retail,190.66620005209876
959,959,Retail,70.08725346660731
960,960,Retail,157.85277573406626
961,961,Retail,148.41024372676952
962,962,Institutional,90.75721195173824
963,963,Retail,110.46171657874716
964,964,Retail,91.32034443326832
965,965,Retail,136.6717288151715
966,966,Retail,184.652931631632
967,967,Retail,197.95060054916868
968,968,Retail,170.10824677558657
969,969,Retail,127.02106501130916
970,970,Institutional,212.4571510456445
971,971,Retail,141.49822206612745
972,972,Retail,126.1384039705928
973,973,Retail,194.21925213941972
974,974,Retail,73.23219917276919
975,975,Institutional,68.41810214840899
976,976,Retail,180.85764485637796
977,977,Retail,196.70274946697128
978,978,Retail,53.09946069791672
979,979,Institutional,177.53549828744173
980,980,Retail,116.40310967461669
981,981,Retail,166.67082815813666
982,982,Retail,64.29448049166268
983,983,Retail,215.14229547863508
984,984,Retail,198.63045293075612
985,985,Retail,113.0750550882265
986,986,Retail,200.80458870400383
987,987,Institutional,201.0866308847411
988,988,Retail,123.02554448470347
989,989,Retail,210.43939034850072
990,990,Retail,215.83428260499144
991,991,Institutional,79.09829301526531
992,992,Retail,52.00000233620814
993,993,Retail,99.6069611252253
994,994,Institutional,127.9903469966498
995,995,Institutional,56.68175176900375
996,996,Retail,65.31872034657236
997,997,Institutional,214.9058419561058
998,998,Retail,172.71410733874615
999,999,Retail,197.48885246680456
1000,1000,Retail,214.80782419024823
1001,1001,Retail,108.0659846741646
1002,1002,Retail,163.81550948402247
1003,1003,Retail,73.12395899742472
1004,1004,Retail,139.3000961389579
1005,1005,Retail,77.77812603643422
1006,1006,Retail,68.87757332184913
1007,1007,Retail,57.71985371049255
1008,1008,Institutional,144.35258126152775
1009,1009,Retail,210.97321588006932
1010,1010,Retail,61.99992307318778
1011,1011,Retail,130.4166019684655
1012,1012,Institutional,163.67226110766234
1013,1013,Retail,129.2551025260256
1014,1014,Institutional,204.11966638844856
1015,1015,Retail,69.93321711841162
1016,1016,Retail,44.349386981367246
1017,1017,Retail,108.96126194184276
1018,1018,Retail,139.98798558432054
1019,1019,Retail,85.81127645345894
1020,1020,Retail,70.31803859078205
1021,1021,Retail,184.8708094859981
1022,1022,Retail,73.94353457504585
1023,1023,Retail,119.68279743142924
1024,1024,Retail,211.8065998986771
1025,1025,Retail,150.28687006053377
1026,1026,Retail,129.5902214960111
1027,1027,Retail,104.84504188110806
1028,1028,Retail,133.66938154861114
1029,1029,Retail,172.17527089902012
1030,1030,Retail,188.05490293283455
1031,1031,Retail,156.97259262119724
1032,1032,Retail,182.2570698504082
1033,1033,Retail,55.915201230715
1034,1034,Retail,42.58740102451763
1035,1035,Retail,172.19398556357413
1036,1036,Retail,87.10673264105714
1037,1037,Retail,197.98208506697
1038,1038,Institutional,136.4531219788313
1039,1039,Retail,126.13377063198016
1040,1040,Institutional,179.10737904365078
1041,1041,Retail,173.3972806393308
1042,1042,Retail,166.76977583019595
1043,1043,Retail,164.18217208009713
1044,1044,Institutional,132.77127949207318
1045,1045,Retail,206.7655964755885
1046,1046,Retail,200.3154537509262
1047,1047,Retail,99.292889462884
1048,1048,Retail,184.8450170669045
1049,1049,Retail,200.39953250425629
1050,1050,Institutional,151.28589480262383
1051,1051,Retail,140.0042546874608
1052,1052,Retail,160.93961456703488
1053,1053,Retail,69.35091834616728
1054,1054,Institutional,55.72186171769755
1055,1055,Retail,187.6270494940807
1056,1056,Institutional,143.19872087897716
1057,1057,Retail,62.05026826034791
1058,1058,Retail,114.9372448860765
1059,1059,Retail,93.68218686104254
1060,1060,Institutional,197.58603176062317
1061,1061,Retail,131.29963260628048
1062,1062,Retail,143.95225829858376
1063,1063,Retail,82.35227288710105
1064,1064,Retail,183.8314385664414
1065,1065,Retail,207.4182317673927
1066,1066,Retail,182.648982765725
1067,1067,Retail,128.71464577560153
1068,1068,Retail,190.3160077174954
1069,1069,Retail,73.8325968092337
1070,1070,Retail,60.414458807007165
1071,1071,Retail,118.87944165213524
1072,1072,Retail,72.67620407414927
1073,1073,Retail,86.64890010057768
1074,1074,Retail,145.3210165626278
1075,1075,Retail,112.7025604810736
1076,1076,Retail,195.85809032987933
1077,1077,Retail,80.610222185523
1078,1078,Retail,219.42232581388956
1079,1079,Retail,104.69081486675093
1080,1080,Retail,132.77251311866314
1081,1081,Institutional,63.81977976556884
1082,1082,Retail,144.2738222943052
1083,1083,Retail,213.0312809982812
1084,1084,Retail,174.89160001786206
1085,1085,Retail,83.9298208269133
1086,1086,Retail,119.67010795013132
1087,1087,Retail,116.57799652522854
1088,1088,Retail,57.6305981666518
1089,1089,Retail,199.45303252197988
1090,1090,Institutional,108.66208899550358
1091,1091,Retail,128.96672999873704
1092,1092,Retail,92.42459947778237
1093,1093,Retail,67.43121282179276
1094,1094,Retail,202.37991155886527
1095,1095,Retail,46.731545978818126
1096,1096,Retail,111.97831023690352
1097,1097,Retail,171.52517685045683
1098,1098,Retail,95.59442527615587
1099,1099,Retail,120.28514925320424
1100,1100,Retail,141.60590518614072
1101,1101,Retail,219.11469020244533
1102,1102,Retail,176.49424080415596
1103,1103,Retail,214.08076727622228
1104,1104,Retail,164.7661853180849
1105,1105,Retail,88.4295198566445
1106,1106,Retail,91.7479856272052
1107,1107,Retail,188.043574606104
1108,1108,Institutional,116.98842841540151
1109,1109,Institutional,106.64035481258875
1110,1110,Institutional,210.11692474712888
1111,1111,Retail,42.38196996473534
1112,1112,Retail,134.4940393363352
1113,1113,Retail,179.5137983118075
1114,1114,Retail,172.51042291284406
1115,1115,Retail,106.16338968483672
1116,1116,Retail,136.4166961306264
1117,1117,Institutional,41.003913043817406
1118,1118,Retail,136.2694485463116
1119,1119,Retail,146.27222075189593
1120,1120,Retail,197.46244076659795
1121,1121,Retail,77.93270856581826
1122,1122,Retail,188.5262282334056
1123,1123,Retail,169.25197193595548
1124,1124,Institutional,159.88555567947992
1125,1125,Retail,110.98980837413674
1126,1126,Retail,106.13818865877712
1127,1127,Institutional,166.5870200380813
1128,1128,Retail,218.2401785653963
1129,1129,Retail,112.9636766521668
1130,1130,Retail,205.34795996740888
1131,1131,Retail,145.57811482559384
1132,1132,Retail,196.26981764257508
1133,1133,Retail,79.094280467548
1134,1134,Retail,177.20177345400782
1135,1135,Retail,190.2898319335285
1136,1136,Retail,189.79044518223876
1137,1137,Retail,181.2480481659152
1138,1138,Retail,94.75521335188796
1139,1139,Retail,133.9510395609987
1140,1140,Retail,93.94686043147692
1141,1141,Retail,101.7338632075683
1142,1142,Retail,94.21939904587644
1143,1143,Retail,91.16086864029516
1144,1144,Retail,164.8159010515416
1145,1145,Retail,157.04746587663115
1146,1146,Retail,76.76756223216235
1147,1147,Retail,164.47336961800613
1148,1148,Retail,92.39234726940602
1149,1149,Institutional,76.30930021896441
1150,1150,Retail,174.50533847234695
1151,1151,Retail,105.31625670558942
1152,1152,Institutional,142.4830943784395
1153,1153,Retail,76.02231288381276
1154,1154,Retail,150.46489071866557
1155,1155,Retail,77.4388182258977
1156,1156,Institutional,70.03784621804826
1157,1157,Retail,109.57514292131978
1158,1158,Retail,182.2111310946848
1159,1159,Retail,71.77618268680858
1160,1160,Retail,61.06478215244348
1161,1161,Retail,45.696584643126855
1162,1162,Retail,114.87383617547712
1163,1163,Retail,90.76451168144384
1164,1164,Retail,92.57952111021376
1165,1165,Retail,216.74954970312652
1166,1166,Retail,74.94221252290382
1167,1167,Retail,122.51686909349476
1168,1168,Retail,217.54627082302093
1169,1169,Retail,45.51124947196232
1170,1170,Retail,165.3983400415649
1171,1171,Retail,106.79493140561556
1172,1172,Retail,203.097570450118
1173,1173,Institutional,204.1494587908733
1174,1174,Retail,109.69829246907202
1175,1175,Retail,79.86342375044757
1176,1176,Retail,117.04061889414764
1177,1177,Retail,213.75512943059155
1178,1178,Retail,90.65174604168162
1179,1179,Retail,216.63720368194583
1180,1180,Retail,187.4904696034289
1181,1181,Retail,88.14141967651423
1182,1182,Institutional,182.3925040749222
1183,1183,Retail,48.96389976378286
1184,1184,Retail,138.6514077797907
1185,1185,Institutional,104.32284505038166
1186,1186,Retail,116.84847970906743
1187,1187,Retail,125.11378085336636
1188,1188,Retail,130.48829683586752
1189,1189,Retail,158.1542094080177
1190,1190,Retail,165.4198650008073
1191,1191,Retail,215.6267265913293
1192,1192,Retail,177.3001603704066
1193,1193,Retail,163.80359962902423
1194,1194,Retail,110.6425991075284
1195,1195,Retail,61.20545160770416
1196,1196,Retail,50.58191550022029
1197,1197,Retail,125.98324785852604
1198,1198,Retail,160.286208272907
1199,1199,Retail,157.0287732265145
1200,1200,Retail,211.51505563152125
1201,1201,Retail,108.83739518362115
1202,1202,Retail,153.00108638312844
1203,1203,Retail,199.8172879384441
1204,1204,Retail,112.73399618403931
1205,1205,Retail,125.99376751312344
1206,1206,Retail,206.1351212639586
1207,1207,Institutional,139.04355154542048
1208,1208,Retail,183.92978888771657
1209,1209,Retail,208.4122905200988
1210,1210,Retail,142.79044694008036
1211,1211,Retail,59.65365441899301
1212,1212,Retail,187.90599167939
1213,1213,Retail,187.20078977133463
1214,1214,Retail,60.69733498183277
1215,1215,Institutional,138.661267290801
1216,1216,Retail,127.6754143814184
1217,1217,Retail,192.48932788715115
1218,1218,Retail,89.43300984237968
1219,1219,Retail,116.72998749148016
1220,1220,Retail,148.86238805304407
1221,1221,Institutional,133.1041346753833
1222,1222,Retail,211.9061694448393
1223,1223,Institutional,212.91831899190277
1224,1224,Retail,54.68304834119252
1225,1225,Retail,93.6124586130704
1226,1226,Retail,41.35626682808274
1227,1227,Retail,115.21486273084297
1228,1228,Retail,159.18502951862848
1229,1229,Retail,124.83126059545567
1230,1230,Retail,52.09273724082581
1231,1231,Retail,75.27212275004732
1232,1232,Retail,71.19244269408037
1233,1233,Retail,132.00309215660627
1234,1234,Retail,161.9824028337207
1235,1235,Retail,96.93857616711132
1236,1236,Retail,63.4828115818544
1237,1237,Retail,183.7475766530624
1238,1238,Retail,194.5051306268668
1239,1239,Institutional,89.76787842005513
1240,1240,Institutional,115.7345864250174
1241,1241,Retail,54.74759847276378
1242,1242,Retail,80.98550737491277
1243,1243,Retail,178.06006804903316
1244,1244,Institutional,105.7356201293575
1245,1245,Retail,148.84460777231538
1246,1246,Institutional,210.3132064689911
1247,1247,Institutional,170.254812247797
1248,1248,Retail,121.6213932304756
1249,1249,Retail,106.03845586583928
1250,1250,Retail,74.2948626929738
1251,1251,Retail,176.10521313650372
1252,1252,Retail,60.23653944871735
1253,1253,Retail,51.05086426819128
1254,1254,Retail,58.86916154753074
1255,1255,Retail,83.72296963565121
1256,1256,Retail,152.88221467660918
1257,1257,Institutional,195.03942400081064
1258,1258,Retail,218.67203255099827
1259,1259,Retail,171.6671466058059
1260,1260,Retail,66.27587722251167
1261,1261,Retail,89.98685646330821
1262,1262,Retail,63.757613969206616
1263,1263,Retail,60.79932067248112
1264,1264,Retail,142.1918767374489
1265,1265,Retail,203.21015024323327
1266,1266,Retail,163.178745040355
1267,1267,Retail,184.117035506866
1268,1268,Retail,131.45741704427343
1269,1269,Retail,125.55779883768206
1270,1270,Retail,208.74722191377904
1271,1271,Retail,169.9536348518003
1272,1272,Retail,122.68139990960796
1273,1273,Retail,99.8648403720817
1274,1274,Retail,56.76294876121719
1275,1275,Retail,187.7769239895164
1276,1276,Retail,70.47826472187957
1277,1277,Institutional,132.70284927588455
1278,1278,Institutional,154.71026308456868
1279,1279,Retail,173.93405894754923
1280,1280,Retail,55.00184046096874
1281,1281,Retail,41.923505016153086
1282,1282,Institutional,167.08152925202447
1283,1283,Retail,121.79042945675788
1284,1284,Institutional,72.60436478169515
1285,1285,Retail,216.76493417011295
1286,1286,Retail,182.4437479454522
1287,1287,Retail,144.13235100886817
1288,1288,Retail,166.37927672122387
1289,1289,Retail,67.90422216047537
1290,1290,Retail,213.20053511203693
1291,1291,Retail,219.34607422851005
1292,1292,Retail,156.72019175297865
1293,1293,Retail,160.29626825969535
1294,1294,Retail,166.80253463237085
1295,1295,Retail,159.84152021897813
1296,1296,Retail,118.93734911959818
1297,1297,Retail,137.32172269975976
1298,1298,Retail,90.89071554823116
1299,1299,Retail,120.43262494878051
1300,1300,Institutional,118.49859507931028
1301,1301,Retail,91.8652760164032
1302,1302,Retail,181.60686750770148
1303,1303,Retail,113.7409607877425
1304,1304,Retail,139.30875021402537
1305,1305,Retail,68.09629417347199
1306,1306,Retail,125.49404203251036
1307,1307,Retail,177.06195961662505
1308,1308,Retail,120.01461503924638
1309,1309,Retail,140.39344909249633
1310,1310,Retail,166.30718514098027
1311,1311,Retail,110.01560343106524
1312,1312,Retail,103.59085946344965
1313,1313,Retail,55.43355245282715
1314,1314,Retail,144.80903098538047
1315,1315,Retail,167.25253883136145
1316,1316,Retail,144.6254430710086
1317,1317,Retail,91.03456211655735
1318,1318,Retail,87.22063773373489
1319,1319,Retail,68.70777037709989
1320,1320,Retail,48.45834957823831
1321,1321,Retail,116.83804652071424
1322,1322,Retail,68.89365782533552
1323,1323,Retail,164.34358617836182
1324,1324,Institutional,213.1119417105569
1325,1325,Retail,53.226680005303706
1326,1326,Retail,200.7320410607816
1327,1327,Retail,158.38889592955093
1328,1328,Retail,194.8502165277055
1329,1329,Retail,67.89259321473503
1330,1330,Retail,203.1667651393517
1331,1331,Retail,212.41692786249808
1332,1332,Retail,203.20853961144024
1333,1333,Retail,181.38993365979252
1334,1334,Retail,56.25476630681829
1335,1335,Retail,79.7315928356604
1336,1336,Retail,204.36433799935935
1337,1337,Retail,81.296373500823
1338,1338,Retail,102.58852581707558
1339,1339,Retail,49.085841020292015
1340,1340,Retail,153.0567408307055
1341,1341,Retail,141.39416600847122
1342,1342,Retail,213.11890022337812
1343,1343,Retail,200.62203435163568
1344,1344,Retail,131.06990035516253
1345,1345,Retail,149.6807145494543
1346,1346,Retail,114.37542762790294
1347,1347,Retail,63.84264473340586
1348,1348,Retail,196.2023071789456
1349,1349,Retail,138.9169445809963
1350,1350,Retail,116.57058229946703
1351,1351,Institutional,52.32377308619859
1352,1352,Retail,159.76901350385037
1353,1353,Retail,111.93968303603354
1354,1354,Retail,85.66525593041564
1355,1355,Institutional,197.8155889184441
1356,1356,Retail,73.05373017983422
1357,1357,Retail,132.70357739950873
1358,1358,Retail,183.23608335223028
1359,1359,Retail,192.833459160282
1360,1360,Retail,187.36697198553105
1361,1361,Institutional,201.3927403551707
1362,1362,Institutional,65.62432796108709
1363,1363,Institutional,209.28253583047604
1364,1364,Retail,41.94452784930931
1365,1365,Retail,86.06272031513791
1366,1366,Retail,55.1269743179472
1367,1367,Retail,210.19596433087287
1368,1368,Retail,116.30841760586246
1369,1369,Retail,96.74849287809266
1370,1370,Retail,70.07574343557461
1371,1371,Retail,68.04722333928163
1372,1372,Retail,150.50770348773136
1373,1373,Institutional,48.47514995063624
1374,1374,Retail,146.9794675416794
1375,1375,Retail,179.43688699578516
1376,1376,Institutional,148.1826760525899
1377,1377,Retail,188.78417824827264
1378,1378,Retail,87.74656672872237
1379,1379,Retail,53.89087317009805
1380,1380,Retail,169.77831104623164
1381,1381,Retail,189.0634702704293
1382,1382,Retail,130.30177658178172
1383,1383,Retail,187.71104919797597
1384,1384,Retail,122.42544798194793
1385,1385,Retail,75.73497410604271
1386,1386,Retail,125.39092316923804
1387,1387,Retail,78.87111681129127
1388,1388,Retail,124.965682741841
1389,1389,Retail,66.5592806522082
1390,1390,Retail,73.40117285679149
1391,1391,Retail,198.924297785889
1392,1392,Retail,60.854472509001
1393,1393,Retail,80.36937041717259
1394,1394,Retail,219.19360911189767
1395,1395,Retail,143.6833328963416
1396,1396,Retail,145.44745908870382
1397,1397,Institutional,192.09475775601996
1398,1398,Retail,134.37753456801232
1399,1399,Institutional,79.92075162702186
1400,1400,Retail,116.04398013414117
1401,1401,Institutional,175.90022565348315
1402,1402,Retail,197.04071891981025
1403,1403,Retail,89.17668849969314
1404,1404,Institutional,87.15554754505479
1405,1405,Retail,98.96947711740322
1406,1406,Institutional,147.31792597411197
1407,1407,Retail,90.13163180914214
1408,1408,Retail,200.76464658290664
1409,1409,Retail,216.04136596893653
1410,1410,Retail,162.24158604903425
1411,1411,Retail,214.6539452894041
1412,1412,Institutional,91.81308432986856
1413,1413,Retail,186.73066357339772
1414,1414,Retail,162.12003517205642
1415,1415,Retail,87.37452951952667
1416,1416,Retail,97.31331044404013
1417,1417,Retail,127.95261997060932
1418,1418,Retail,182.4958005762127
1419,1419,Retail,197.0000084569536
1420,1420,Retail,154.1104678752711
1421,1421,Retail,169.88374700037937
1422,1422,Retail,87.49291677069502
1423,1423,Retail,173.39287896007102
1424,1424,Retail,148.8963663384897
1425,1425,Retail,80.12576294433225
1426,1426,Retail,211.03365488843195
1427,1427,Retail,132.31472969467433
1428,1428,Retail,183.00316350273616
1429,1429,Institutional,134.6102980253257
1430,1430,Retail,207.92860894057105
1431,1431,Retail,65.4302892348037
1432,1432,Retail,138.3078326387004
1433,1433,Retail,44.52790037077332
1434,1434,Retail,75.53084665686053
1435,1435,Retail,90.58477082866791
1436,1436,Retail,125.06981279752246
1437,1437,Retail,187.6310783363373
1438,1438,Retail,123.99781010196862
1439,1439,Retail,141.01369591151095
1440,1440,Retail,206.32978492263587
1441,1441,Retail,176.17584361037098
1442,1442,Retail,49.03660987877283
1443,1443,Retail,71.76326632988022
1444,1444,Retail,46.8791521836281
1445,1445,Retail,52.43012694012727
1446,1446,Retail,100.99386435783056
1447,1447,Institutional,171.01453069592566
1448,1448,Retail,83.98352069870572
1449,1449,Retail,110.61152724487675
1450,1450,Retail,110.8974390598515
1451,1451,Retail,146.25517906161292
1452,1452,Institutional,200.7254212897068
1453,1453,Retail,216.9809110175062
1454,1454,Retail,148.82997357901866
1455,1455,Retail,130.91268637095533
1456,1456,Retail,162.73762330597583
1457,1457,Retail,160.24562453596403
1458,1458,Retail,134.31025528165773
1459,1459,Retail,172.65213378714927
1460,1460,Institutional,128.42885253728318
1461,1461,Institutional,219.36251672536832
1462,1462,Retail,48.81951462044308
1463,1463,Retail,119.77881191813536
1464,1464,Retail,111.4643819030048
1465,1465,Retail,178.65471225043697
1466,1466,Retail,74.34856415333475
1467,1467,Retail,118.13358964139069
1468,1468,Retail,165.6300165979019
1469,1469,Retail,148.574535937026
1470,1470,Institutional,138.1219296657913
1471,1471,Retail,118.29192383304893
1472,1472,Retail,175.36158404391264
1473,1473,Retail,156.3565230238488
1474,1474,Retail,197.44798456228247
1475,1475,Institutional,171.93979956097186
1476,1476,Retail,65.2733616009545
1477,1477,Retail,151.51684751763176
1478,1478,Retail,48.01691798089064
1479,1479,Retail,109.72675521271972
1480,1480,Retail,114.1487872099197
1481,1481,Retail,193.87892261808432
1482,1482,Retail,72.46690721988784
1483,1483,Retail,155.8374708861914
1484,1484,Retail,74.62966406541491
1485,1485,Retail,210.76062721560297
1486,1486,Retail,135.3094478766784
1487,1487,Retail,167.47847766912608
1488,1488,Retail,156.37817028586127
1489,1489,Retail,94.65493431458005
1490,1490,Retail,202.21559687616283
1491,1491,Institutional,152.90476036881935
1492,1492,Retail,131.85724349155748
1493,1493,Institutional,135.10492482092235
1494,1494,Retail,200.3242943455968
1495,1495,Retail,50.64150511016862
1496,1496,Retail,110.03117657639568
1497,1497,Retail,191.49295500742232
1498,1498,Retail,46.75274444662526
1499,1499,Retail,155.05261947798442
1500,1500,Retail,112.58755296517606
1501,1501,Retail,76.82502469036541
1502,1502,Retail,150.05287610626107
1503,1503,Institutional,189.59098053918456
1504,1504,Retail,124.12111978232726
1505,1505,Institutional,66.4127300957827
1506,1506,Retail,95.10721956795328
1507,1507,Retail,216.64358500882307
1508,1508,Institutional,59.99653961029435
1509,1509,Retail,68.92870363341656
1510,1510,Retail,218.2320126237768
1511,1511,Retail,198.7782562638252
1512,1512,Retail,167.28317405243448
1513,1513,Retail,67.17698562298614
1514,1514,Retail,83.29884697329047
1515,1515,Institutional,72.43279673175454
1516,1516,Retail,153.57187390190722
1517,1517,Retail,111.79639979326916
1518,1518,Retail,48.600244515116856
1519,1519,Institutional,92.43261449077072
1520,1520,Retail,194.91758069163723
1521,1521,Institutional,183.28762001463951
1522,1522,Retail,155.74212471445855
1523,1523,Retail,55.39783255494511
1524,1524,Retail,198.9023474451188
1525,1525,Retail,136.21320557468587
1526,1526,Retail,129.02368180540847
1527,1527,Retail,208.1314438568003
1528,1528,Retail,41.59192484651388
1529,1529,Retail,140.06149723025916
1530,1530,Retail,182.42399041396712
1531,1531,Retail,51.464285437992544
1532,1532,Retail,104.29097213467648
1533,1533,Retail,215.94733321354724
1534,1534,Retail,78.12148929819658
1535,1535,Retail,135.61229801307195
1536,1536,Retail,174.29242468621993
1537,1537,Retail,110.2672934512484
1538,1538,Retail,113.4171843983925
1539,1539,Retail,51.388303378588496
1540,1540,Retail,74.2168027157171
1541,1541,Institutional,198.50966059280583
1542,1542,Retail,187.2971752750152
1543,1543,Institutional,94.8349340073523
1544,1544,Retail,108.708033816566
1545,1545,Retail,119.27387625196828
1546,1546,Retail,102.26985308936852
1547,1547,Retail,157.70410675247666
1548,1548,Institutional,42.3091175568931
1549,1549,Retail,198.43025006586987
1550,1550,Retail,94.11683683947146
1551,1551,Retail,197.02722312874107
1552,1552,Retail,121.7894471721917
1553,1553,Retail,179.7395785072202
1554,1554,Retail,188.64037100409632
1555,1555,Retail,94.23198825362192
1556,1556,Retail,155.2584656410425
1557,1557,Retail,149.3345156759305
1558,1558,Retail,125.68253834503562
1559,1559,Retail,124.5223618415088
1560,1560,Retail,94.93658866078856
1561,1561,Retail,95.83429208943316
1562,1562,Institutional,138.66728948896628
1563,1563,Institutional,45.80871123808261
1564,1564,Retail,208.05958875545
1565,1565,Retail,156.99627813456067
1566,1566,Institutional,119.81983716937854
1567,1567,Retail,51.12508038410064
1568,1568,Retail,153.40225182215258
1569,1569,Retail,43.19367929394971
1570,1570,Institutional,162.37609511656314
1571,1571,Retail,53.0544005543168
1572,1572,Retail,158.0983941567664
1573,1573,Institutional,113.05979794308074
1574,1574,Institutional,159.27312907296343
1575,1575,Retail,64.92951860319508
1576,1576,Institutional,61.12892365739695
1577,1577,Institutional,84.53632738177774
1578,1578,Retail,114.07203728018524
1579,1579,Retail,85.54557133839451
1580,1580,Retail,54.76276918775024
1581,1581,Retail,98.50505769519894
1582,1582,Institutional,167.03696202335817
1583,1583,Retail,144.955498753087
1584,1584,Retail,213.3984199035185
1585,1585,Institutional,118.46589897829875
1586,1586,Institutional,99.90442392483612
1587,1587,Retail,164.8623149846921
1588,1588,Institutional,114.15258210333992
1589,1589,Retail,151.29566837198072
1590,1590,Retail,210.33171050194545
1591,1591,Retail,129.8540611370604
1592,1592,Retail,129.6715010604393
1593,1593,Retail,179.5299742169132
1594,1594,Retail,176.0937979329401
1595,1595,Retail,132.92166035034353
1596,1596,Institutional,51.64966280142228
1597,1597,Retail,216.54165889383367
1598,1598,Retail,107.91767578526924
1599,1599,Retail,97.00715496077486
1600,1600,Retail,216.6784299911465
1601,1601,Retail,196.9843390409152
1602,1602,Retail,99.43899553074876
1603,1603,Institutional,95.49563003553423
1604,1604,Institutional,169.77174567413968
1605,1605,Retail,100.17686244911413
1606,1606,Retail,85.2577533695929
1607,1607,Retail,216.34075244690723
1608,1608,Retail,141.827842801102
1609,1609,Retail,177.24957182588994
1610,1610,Retail,168.34989274454034
1611,1611,Retail,175.99467903702032
1612,1612,Retail,202.6101957130378
1613,1613,Retail,130.13829992089126
1614,1614,Retail,175.60807226707624
1615,1615,Retail,183.42649017815285
1616,1616,Retail,210.34922538928373
1617,1617,Retail,168.35740654948137
1618,1618,Retail,200.67084388927825
1619,1619,Retail,57.10685803599313
1620,1620,Retail,62.697386903454166
1621,1621,Retail,68.50231411186165
1622,1622,Retail,66.06635296781893
1623,1623,Institutional,55.75338623224189
1624,1624,Retail,62.0632814415282
1625,1625,Retail,219.26385127611888
1626,1626,Retail,88.99330531908208
1627,1627,Institutional,126.04865928613532
1628,1628,Retail,187.890766516381
1629,1629,Retail,61.294841335819285
1630,1630,Retail,97.12570113557928
1631,1631,Retail,68.67148363916728
1632,1632,Retail,51.26010088493321
1633,1633,Retail,212.9356085134915
1634,1634,Retail,194.50441048327656
1635,1635,Retail,198.2736390766464
1636,1636,Retail,196.3624239638279
1637,1637,Retail,67.8220301605831
1638,1638,Retail,181.29944132213905
1639,1639,Retail,171.0168163181113
1640,1640,Retail,206.5747648764248
1641,1641,Retail,79.47800900737
1642,1642,Retail,114.5279896376178
1643,1643,Retail,93.08713228849854
1644,1644,Institutional,86.42520729702406
1645,1645,Institutional,157.4287037541108
1646,1646,Institutional,69.50980296353903
1647,1647,Institutional,123.66528153397232
1648,1648,Institutional,156.39528053682352
1649,1649,Retail,63.45455207260768
1650,1650,Retail,86.25642472079281
1651,1651,Institutional,214.1258904227797
