transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value,average_trade_size_winsorized,cumulative_portfolio_value_log
2427,2023-06-26,4312,STK019,BUY,124,124.0,7695.58,139.4,8.948531353331196
2428,2023-06-26,4955,STK019,BUY,37,205.42,1573499.8,205.42,14.268813503907188
2429,2023-06-26,1185,STK020,BUY,475,343.0,658726.21,254.21,13.398064782413833
2430,2023-06-26,2707,STK020,BUY,369,264.88,185704.18,254.21,12.131915641405174
2431,2023-06-26,4955,STK020,SELL,49,204.76,1569693.65,204.76,14.266391667962912
2432,2023-06-27,4747,STK002,SELL,72,193.0,3954417.61,193.0,15.190344147113924
2433,2023-06-27,537,STK006,BUY,369,122.83,66904.24,139.4,11.111032568908502
2434,2023-06-27,1513,STK006,SELL,181,210.68,1006438.09,210.68,13.821929005588949
2435,2023-06-27,193,STK006,SELL,237,215.98,958816.93,215.98,13.773456481826422
2436,2023-06-27,4700,STK006,SELL,109,170.27,192443.64,170.27,12.167563806934064
2437,2023-06-27,1513,STK006,BUY,87,209.24,1016695.6,209.24,13.83206930210501
2438,2023-06-27,4955,STK007,SELL,22,203.99,1538394.19,203.99,14.246250346626754
2439,2023-06-27,4747,STK007,BUY,52,192.69,3961777.74,192.69,15.192203659148655
2440,2023-06-27,3938,STK008,BUY,339,186.26,998861.1,186.26,13.814372010064526
2441,2023-06-27,4747,STK009,BUY,89,192.47,3991943.37,192.47,15.199788980945652
2442,2023-06-27,4747,STK009,SELL,224,192.53,3916020.89,192.53,15.180586872504556
2443,2023-06-27,4023,STK010,SELL,302,238.36,240970.2,238.36,12.392432703257162
2444,2023-06-27,2707,STK012,BUY,227,260.67,191191.26,254.21,12.161034797608504
2445,2023-06-27,193,STK012,SELL,219,216.01,953993.01,216.01,13.768412671584716
2446,2023-06-27,3498,STK012,BUY,619,204.11,147450.45,204.11,11.90125424803705
2447,2023-06-27,3588,STK015,BUY,25,168.45,1255439.37,168.45,14.04299696142995
2448,2023-06-27,4519,STK016,BUY,52,215.22,394306.49,215.22,12.884886315373866
2449,2023-06-27,2580,STK018,BUY,271,271.0,40541.48,254.21,10.610105592283919
2450,2023-06-27,1513,STK020,SELL,265,209.89,996603.67,209.89,13.812109450750631
2451,2023-06-27,3588,STK020,BUY,27,167.56,1257486.47,167.56,14.044626216691677
2452,2023-06-28,4747,STK001,BUY,30,192.18,3899606.33,192.18,15.176386421415454
2453,2023-06-28,2202,STK006,BUY,62,62.0,7214.46,139.4,8.883981225239395
2454,2023-06-28,637,STK006,SELL,54,180.22,67367.83,180.22,11.117937727023435
2455,2023-06-28,3266,STK006,BUY,45,45.0,5236.3,139.4,8.563561377343765
2456,2023-06-28,2750,STK006,SELL,92,105.25,66075.93,139.4,11.098574948277841
2457,2023-06-28,363,STK006,SELL,144,563.0,332838.52,254.21,12.715415730878968
2458,2023-06-28,3588,STK008,SELL,201,167.77,1220469.48,167.77,14.01474698171396
2459,2023-06-28,3588,STK009,BUY,129,167.53,1263733.71,167.53,14.049581950331657
2460,2023-06-28,4955,STK009,SELL,68,203.42,1503640.09,203.42,14.223400118045506
2461,2023-06-28,4955,STK009,BUY,76,202.89,1529129.1,202.89,14.240209569584398
2462,2023-06-28,3938,STK010,SELL,143,185.85,972853.57,185.85,13.787989884426649
2463,2023-06-28,3588,STK012,SELL,146,167.39,1260593.44,167.39,14.047093945453293
2464,2023-06-28,1438,STK012,BUY,65,293.0,380951.85,254.21,12.850430893169928
2465,2023-06-28,182,STK012,BUY,57,342.9,1295986.51,254.21,14.074783518502239
2466,2023-06-28,1513,STK012,BUY,397,212.01,1000385.37,212.01,13.815896853342606
2467,2023-06-28,3588,STK016,SELL,8,166.41,1260080.35,166.41,14.046686840335592
2468,2023-06-28,4,STK018,BUY,53,194.0,15261.06,194.0,9.633125289174572
2469,2023-06-28,476,STK018,BUY,100,100.0,15199.36,139.4,9.629074390764428
2470,2023-06-28,3588,STK018,SELL,89,165.93,1246552.92,165.93,14.035893438130124
2471,2023-06-28,193,STK018,BUY,48,214.55,962964.24,214.55,13.777772594594015
2472,2023-06-29,845,STK006,BUY,104,150.76,366674.74,150.76,12.81223319424887
2473,2023-06-29,3363,STK006,BUY,58,188.0,68969.06,188.0,11.141427776368412
2474,2023-06-29,1902,STK006,BUY,292,292.0,34733.48,254.21,10.455488132524064
2475,2023-06-29,2594,STK008,BUY,25,63.75,5721.19,139.4,8.652106878231793
2476,2023-06-29,146,STK008,BUY,286,286.0,34762.01,254.21,10.456309169416263
2477,2023-06-29,1816,STK008,SELL,147,158.06,209711.71,158.06,12.253493825449079
2478,2023-06-29,4747,STK009,SELL,93,191.97,3853617.31,191.97,15.164523085688147
2479,2023-06-29,2988,STK009,BUY,103,178.14,137056.58,178.14,11.828156408483133
2480,2023-06-29,4747,STK010,BUY,408,192.43,3914114.92,192.43,15.18010004325994
2481,2023-06-29,4747,STK011,SELL,50,192.13,3909836.44,192.13,15.179006355649696
2482,2023-06-29,1513,STK012,BUY,53,210.22,993199.81,210.22,13.808688148161528
2483,2023-06-29,4747,STK012,BUY,285,192.33,3915784.53,192.33,15.180526513512717
2484,2023-06-29,3607,STK012,BUY,336,336.0,7012.49,254.21,8.85559071633708
2485,2023-06-29,4747,STK012,SELL,189,192.32,3911840.01,192.32,15.17951866769541
2486,2023-06-29,4747,STK013,BUY,21,191.95,3914961.38,191.95,15.180316278165469
2487,2023-06-29,4747,STK017,BUY,71,191.69,3925088.05,191.69,15.182899596839368
2488,2023-06-30,4747,STK006,SELL,205,191.72,3999599.32,191.72,15.201704994091829
2489,2023-06-30,1513,STK006,SELL,17,208.08,1024694.8,208.08,13.839906346018797
2490,2023-06-30,4747,STK006,SELL,23,191.36,3996915.83,191.36,15.201033829370889
2491,2023-06-30,4001,STK006,BUY,234,189.5,48841.35,189.5,10.796353043365205
2492,2023-06-30,3736,STK006,BUY,41,41.0,4783.6,139.4,8.47315770582648
2493,2023-06-30,4955,STK007,SELL,219,202.96,1513898.45,202.96,14.230199297299817
2494,2023-06-30,3028,STK008,BUY,1683,1683.0,198697.37,254.21,12.199543225184671
2495,2023-06-30,4519,STK009,SELL,276,216.1,299135.41,216.1,12.608654969071571
2496,2023-06-30,1968,STK012,BUY,90,90.0,1775.67,139.4,7.482496104662628
2497,2023-06-30,3938,STK012,SELL,146,185.47,987235.58,185.47,13.802664985741742
2498,2023-06-30,2658,STK012,BUY,211,149.0,17086.86,149.0,9.746123548842464
2499,2023-06-30,193,STK016,SELL,9,212.78,972302.57,212.78,13.78742334949727
2500,2023-06-30,1094,STK018,SELL,25,265.38,219833.56,254.21,12.300630542440665
2501,2023-06-30,4747,STK018,BUY,186,191.35,4024546.24,191.35,15.207922975551147
2502,2023-07-03,3588,STK001,BUY,85,165.44,1225574.34,165.44,14.01892095700886
2503,2023-07-03,4747,STK003,BUY,54,191.06,3971866.81,191.06,15.19474702313015
2504,2023-07-03,3354,STK005,BUY,37,349.25,4486.13,254.21,8.40896857814376
2505,2023-07-03,4955,STK006,BUY,132,202.67,1517529.38,202.67,14.232594821484755
2506,2023-07-03,363,STK006,SELL,84,483.17,308017.78,254.21,12.637916034122846
2507,2023-07-03,4747,STK006,BUY,323,191.34,4006456.92,191.34,15.203418097212372
2508,2023-07-03,1652,STK006,BUY,365,206.0,45525.92,206.0,10.726059078335808
2509,2023-07-03,1513,STK006,SELL,91,206.79,1008857.98,206.79,13.824330527427374
2510,2023-07-03,4955,STK006,BUY,236,202.8,1542802.65,202.8,14.249111871141775
2511,2023-07-03,3760,STK006,BUY,11,11.0,1177.99,139.4,7.072413418737193
2512,2023-07-03,3529,STK006,BUY,147,147.0,15742.25,147.0,9.664166980962225
2513,2023-07-03,2654,STK008,BUY,111,111.0,13269.73,139.4,9.49331613711688
2514,2023-07-03,1513,STK008,BUY,399,208.88,1056557.28,208.88,13.870527277791776
2515,2023-07-03,4955,STK009,SELL,60,202.22,1522058.27,202.22,14.235574758826882
2516,2023-07-03,4023,STK009,SELL,156,236.53,187119.27,236.53,12.139506844181346
2517,2023-07-03,3588,STK009,BUY,103,165.06,1261185.53,165.06,14.047563526291537
2518,2023-07-03,4955,STK009,BUY,551,203.64,1712560.82,203.64,14.353500947737027
2519,2023-07-03,1147,STK010,BUY,76,76.0,11621.2,139.4,9.360672341229023
2520,2023-07-03,706,STK012,BUY,814,814.0,16054.45,254.21,9.683803634782329
2521,2023-07-03,4987,STK013,BUY,19,53.5,23479.44,139.4,10.063923013119094
2522,2023-07-03,227,STK013,BUY,63,147.71,592766.58,147.71,13.292557661859846
2523,2023-07-03,4747,STK016,BUY,24,190.99,4007960.95,190.99,15.203793428188801
2524,2023-07-03,4747,STK019,BUY,99,190.79,4013708.19,190.79,15.20522635678512
2525,2023-07-04,2426,STK006,SELL,141,183.55,553524.96,183.55,13.224063931566668
2526,2023-07-04,4955,STK006,SELL,25,202.91,1752251.16,202.91,14.376412467062625
2527,2023-07-04,2654,STK006,BUY,138,124.5,27606.3,139.4,10.225835509486823
2528,2023-07-04,193,STK006,BUY,152,212.26,998332.11,212.26,13.813842277157375
2529,2023-07-04,3588,STK006,SELL,164,165.05,1252449.95,165.05,14.040612949497671
2530,2023-07-04,3813,STK006,BUY,91,298.5,86532.88,254.21,11.36829129253541
2531,2023-07-04,4747,STK006,SELL,430,191.3,4081698.47,191.3,15.222023996417695
2532,2023-07-04,313,STK006,BUY,1011,538.0,161801.22,254.21,11.99413000415517
2533,2023-07-04,182,STK006,BUY,178,339.07,1349285.59,254.21,14.115086558882869
2534,2023-07-04,4955,STK006,SELL,557,204.35,1695356.36,204.35,14.343404108433182
2535,2023-07-04,4747,STK006,BUY,159,191.23,4097939.53,191.23,15.22599509571863
2536,2023-07-04,2946,STK008,SELL,78,173.17,22322.03,173.17,10.013374159969857
2537,2023-07-04,587,STK009,BUY,36,36.0,13092.1,139.4,9.47984065286757
2538,2023-07-04,4636,STK009,BUY,72,95.0,38237.32,139.4,10.55159343314586
2539,2023-07-04,3938,STK011,SELL,61,184.31,1008384.16,184.31,13.823860757805226
2540,2023-07-04,1135,STK011,BUY,74,74.0,6441.1,139.4,8.770609852900124
2541,2023-07-04,3588,STK013,SELL,82,164.56,1240223.47,164.56,14.030802945391866
2542,2023-07-04,845,STK013,SELL,1,146.82,374114.12,146.82,12.832318836520294
2543,2023-07-04,3241,STK013,BUY,24,24.0,3578.48,139.4,8.182972817448093
2544,2023-07-04,4747,STK018,SELL,54,190.94,4089065.8,190.94,15.223827335725934
2545,2023-07-04,4747,STK018,SELL,134,190.82,4067045.78,190.82,15.218427687159084
2546,2023-07-04,3087,STK018,SELL,127,113.4,67024.24,139.4,11.1128245438512
2547,2023-07-04,193,STK019,BUY,229,212.4,1011077.93,212.4,13.826528566171827
2548,2023-07-04,570,STK019,BUY,158,197.5,98528.13,197.5,11.498107519479506
2549,2023-07-04,2470,STK020,BUY,498,419.5,85078.31,254.21,11.351339159267182
2550,2023-07-05,587,STK006,BUY,231,133.5,37974.52,139.4,10.544697020589446
2551,2023-07-05,4955,STK006,SELL,405,205.16,1701018.2,205.16,14.34673815879225
2552,2023-07-05,623,STK006,BUY,262,262.0,27658.76,254.21,10.227733928391517
2553,2023-07-05,1157,STK006,SELL,30,164.54,570295.71,164.54,13.253912048234426
2554,2023-07-05,4955,STK006,SELL,177,205.04,1682332.7,205.04,14.335692494605524
2555,2023-07-05,4519,STK006,SELL,29,213.43,297124.28,213.43,12.601909147026376
2556,2023-07-05,3588,STK008,BUY,276,165.22,1314694.04,165.22,14.089115287953764
2557,2023-07-05,4955,STK009,BUY,455,206.04,1854074.45,206.04,14.432896720072767
2558,2023-07-05,1816,STK012,SELL,24,150.18,203796.71,150.18,12.224883163201252
2559,2023-07-05,3588,STK012,SELL,95,164.8,1312842.93,164.8,14.087706281025694
2560,2023-07-05,4955,STK012,SELL,29,205.34,1853509.37,205.34,14.432591896377883
2561,2023-07-05,4747,STK013,SELL,111,190.66,4159203.37,190.66,15.240834356733915
2562,2023-07-05,530,STK013,BUY,316,316.0,47796.93,254.21,10.77473761210251
2563,2023-07-05,4747,STK013,SELL,22,190.31,4155875.74,190.31,15.240033972436125
2564,2023-07-05,3588,STK014,BUY,25,163.98,1314678.82,163.98,14.089103711057497
2565,2023-07-05,4955,STK017,SELL,186,205.26,1827115.53,205.26,14.41824961548269
2566,2023-07-05,193,STK018,SELL,846,217.72,885221.83,217.72,13.6935946776082
2567,2023-07-05,4747,STK018,BUY,73,190.06,4167961.25,190.06,15.242937805272597
2568,2023-07-06,3853,STK006,SELL,23,114.67,67046.44,139.4,11.11315570751859
2569,2023-07-06,3588,STK006,SELL,107,163.65,1261641.88,163.65,14.047925302639289
2570,2023-07-06,2871,STK006,BUY,213,113.92,172495.81,139.4,12.058134022528936
2571,2023-07-06,3498,STK007,BUY,104,194.1,153660.73,194.1,11.942508906981182
2572,2023-07-06,845,STK007,BUY,75,144.97,383376.32,144.97,12.856774952914382
2573,2023-07-06,2516,STK008,BUY,86,86.0,10414.0,139.4,9.251002353695073
2574,2023-07-06,4747,STK009,BUY,277,190.24,4124057.61,190.24,15.232348335948164
2575,2023-07-06,855,STK009,BUY,74,74.0,26437.53,139.4,10.182577694840594
2576,2023-07-06,3938,STK009,BUY,194,184.4,1069574.93,184.4,13.88277280077694
2577,2023-07-06,3938,STK009,BUY,60,183.26,1091010.77,183.26,13.902616053024659
2578,2023-07-06,1502,STK009,BUY,86,86.0,30724.7,139.4,10.332854716924917
2579,2023-07-06,4747,STK011,BUY,26,189.9,4126274.05,189.9,15.232885633018721
2580,2023-07-06,4747,STK012,BUY,79,189.67,4127830.1,189.67,15.233262669608791
2581,2023-07-06,3588,STK013,SELL,16,162.79,1259242.35,162.79,14.04602158267277
2582,2023-07-06,4747,STK013,SELL,53,189.39,4119881.66,189.39,15.231335240337605
2583,2023-07-06,363,STK013,BUY,244,449.0,342316.42,254.21,12.743493714254631
2584,2023-07-06,2426,STK018,BUY,19,178.07,554584.74,178.07,13.225976699608223
2585,2023-07-06,2594,STK018,BUY,85,68.0,20101.48,139.4,9.908598469520678
2586,2023-07-06,3588,STK018,BUY,41,162.09,1266255.46,162.09,14.0515754362102
2587,2023-07-06,192,STK018,BUY,54,564.0,1325245.76,254.21,14.097109234025332
2588,2023-07-06,4023,STK020,BUY,51,232.5,195098.36,232.5,12.18126424623678
2589,2023-07-06,4747,STK020,SELL,179,189.37,4106213.56,189.37,15.228012130431999
2590,2023-07-07,3938,STK001,BUY,16,181.74,1079247.45,181.74,13.891775477234159
2591,2023-07-07,4747,STK009,SELL,183,189.36,4001880.79,189.36,15.202275255958433
2592,2023-07-07,2920,STK009,BUY,176,125.75,80754.91,139.4,11.299186427261219
2593,2023-07-07,3032,STK009,BUY,1104,1104.0,386519.03,254.21,12.86493896972889
2594,2023-07-07,4519,STK012,SELL,656,219.66,280423.72,219.66,12.544060590028483
2595,2023-07-07,3588,STK012,SELL,662,164.96,1237521.96,164.96,14.028622326788222
2596,2023-07-07,726,STK013,BUY,126,146.0,35817.08,146.0,10.486208072838066
2597,2023-07-07,4023,STK013,SELL,42,228.45,187046.47,228.45,12.139117713889576
2598,2023-07-07,3681,STK013,BUY,42,42.0,6240.18,139.4,8.73892454604994
2599,2023-07-07,1494,STK013,SELL,143,368.0,610422.35,254.21,13.321908011824927
2600,2023-07-07,4747,STK013,SELL,21,189.01,3998760.7,189.01,15.201495296155933
2601,2023-07-07,2646,STK018,BUY,14,14.0,2393.44,139.4,7.78090466204546
2602,2023-07-10,4747,STK005,BUY,7,188.64,4041533.89,188.64,15.21213510105209
2603,2023-07-10,4519,STK006,SELL,147,218.65,265635.97,218.65,12.4898858811749
2604,2023-07-10,193,STK006,BUY,71,216.5,878943.46,216.5,13.686476989233032
2605,2023-07-10,4519,STK006,BUY,291,219.64,297108.58,219.64,12.60185630596618
2606,2023-07-10,287,STK006,BUY,289,289.0,31256.31,254.21,10.35000854780953
2607,2023-07-10,227,STK006,BUY,191,149.21,626956.55,149.21,13.3486341139738
2608,2023-07-10,4747,STK008,BUY,222,188.71,4069306.44,188.71,15.218983380777392
2609,2023-07-10,2716,STK008,BUY,25,115.0,80696.56,139.4,11.298463618361039
2610,2023-07-10,4519,STK008,SELL,117,218.26,282471.7,218.26,12.55133718773082
2611,2023-07-10,3588,STK008,BUY,126,164.74,1278906.32,164.74,14.06151661507381
2612,2023-07-10,2640,STK011,BUY,155,229.0,36021.12,229.0,10.491888473188995
2613,2023-07-10,3938,STK011,BUY,102,181.02,1096859.61,181.02,13.907962666461993
2614,2023-07-10,1513,STK011,SELL,60,207.28,1060756.4,207.28,13.874493739236325
2615,2023-07-10,4955,STK011,BUY,66,204.71,1765371.44,204.71,14.383872240253483
2616,2023-07-10,2290,STK012,BUY,342,342.0,6429.79,254.21,8.768852671271112
2617,2023-07-10,938,STK013,BUY,440,440.0,65389.0,254.21,11.088124620555321
2618,2023-07-10,4955,STK017,BUY,102,204.31,1780146.53,204.31,14.392206800856215
2619,2023-07-10,1624,STK017,BUY,63,63.0,9125.79,139.4,9.118969323596538
2620,2023-07-10,43,STK017,BUY,47,47.0,6808.13,139.4,8.826019637678446
2621,2023-07-10,4,STK018,SELL,53,147.0,6298.19,147.0,8.748176332685038
2622,2023-07-10,2820,STK020,BUY,733,482.0,81528.75,254.21,11.308723263296313
2623,2023-07-11,2571,STK008,BUY,288,288.0,36022.67,254.21,10.491931501379822
2624,2023-07-11,3394,STK008,BUY,84,75.8,44430.93,139.4,10.701713634104216
2625,2023-07-11,1185,STK009,BUY,306,341.15,704748.55,254.21,13.465597770451856
2626,2023-07-11,4747,STK009,SELL,55,188.44,3994688.03,188.44,15.200476294353088
2627,2023-07-11,4351,STK009,BUY,37,37.0,12867.77,139.4,9.462558724927392
2628,2023-07-11,1513,STK009,SELL,83,205.96,1029583.92,205.96,13.844666288692148
2629,2023-07-11,227,STK009,BUY,1594,197.37,1172122.75,197.37,13.974327832282198
2630,2023-07-11,2779,STK009,BUY,194,167.4,98766.87,167.4,11.500527628417032
2631,2023-07-11,4955,STK010,SELL,225,204.39,1729110.7,204.39,14.363118366395927
2632,2023-07-11,430,STK012,BUY,18,18.0,337.39,139.4,5.824199076468011
2633,2023-07-11,366,STK013,BUY,6,163.38,107120.6,163.38,11.581719916773297
2634,2023-07-11,3452,STK013,BUY,447,447.0,63948.55,254.21,11.065849770234772
2635,2023-07-11,3588,STK015,SELL,25,163.94,1232139.85,163.94,14.024263742839551
2636,2023-07-11,4955,STK015,BUY,184,204.31,1732472.91,204.31,14.365060950769745
2637,2023-07-11,1157,STK018,BUY,115,163.77,581579.1,163.77,13.273503988660083
2638,2023-07-11,1816,STK018,BUY,121,148.56,221464.71,148.56,12.308023048356901
2639,2023-07-11,3588,STK018,BUY,108,163.63,1251286.69,163.63,14.039683731036035
2640,2023-07-11,3588,STK020,BUY,32,162.89,1253722.94,162.89,14.041628832399187
2641,2023-07-12,3938,STK006,BUY,1508,192.87,1212708.92,192.87,14.00836801670543
2642,2023-07-12,4023,STK006,SELL,189,227.62,167436.83,227.62,12.028367397169681
2643,2023-07-12,1157,STK006,BUY,209,164.46,599476.03,164.46,13.303812937452939
2644,2023-07-12,771,STK006,BUY,51,61.0,11925.84,139.4,9.386546601547797
2645,2023-07-12,3261,STK006,BUY,1383,1383.0,135192.08,254.21,11.814459257849132
2646,2023-07-12,456,STK009,BUY,406,406.0,137139.78,254.21,11.828763268440673
2647,2023-07-12,280,STK009,SELL,123,164.8,70266.9,164.8,11.16007035900936
2648,2023-07-12,1513,STK009,SELL,737,211.55,760275.88,211.55,13.541437961705103
2649,2023-07-12,4747,STK009,BUY,299,188.66,4022525.36,188.66,15.207420710965799
2650,2023-07-12,4664,STK009,BUY,469,469.0,158420.09,254.21,11.973011893438988
2651,2023-07-12,3821,STK012,BUY,1059,1059.0,20491.37,254.21,9.927807900722753
2652,2023-07-12,4747,STK012,BUY,321,188.93,4028736.63,188.93,15.208963641675796
2653,2023-07-12,2583,STK013,BUY,62,69.0,16403.81,139.4,9.705329863493326
2654,2023-07-12,2890,STK013,BUY,77,77.0,11145.87,139.4,9.318914019990945
2655,2023-07-12,3938,STK013,BUY,56,191.65,1220815.01,191.65,14.015030053777583
2656,2023-07-12,3588,STK013,SELL,201,163.1,1202838.58,163.1,14.000195636106483
2657,2023-07-12,2062,STK018,BUY,876,876.0,154147.58,254.21,11.945672221465186
2658,2023-07-12,4955,STK018,BUY,258,204.52,1747365.67,204.52,14.373620452611341
2659,2023-07-12,687,STK018,BUY,90,90.0,15837.08,139.4,9.670172445900421
2660,2023-07-12,4747,STK020,BUY,92,188.74,4035804.02,188.74,15.210716349080535
2661,2023-07-13,677,STK003,BUY,23,264.0,28614.1,254.21,10.261689829507723
2662,2023-07-13,1090,STK004,BUY,81,248.5,69198.9,248.5,11.144754696518012
2663,2023-07-13,3961,STK006,BUY,49,201.6,90663.11,201.6,11.414916857683027
2664,2023-07-13,3339,STK006,SELL,132,264.3,320657.51,254.21,12.678132004065782
2665,2023-07-13,296,STK006,BUY,319,319.0,31230.28,254.21,10.3491754356684
2666,2023-07-13,2480,STK006,BUY,70,230.5,163507.08,230.5,12.004617687058612
2667,2023-07-13,1266,STK006,BUY,106,174.0,90890.76,174.0,11.417424626991789
2668,2023-07-13,4599,STK006,BUY,400,368.0,90615.44,254.21,11.414390932523391
2669,2023-07-13,4519,STK009,BUY,431,221.09,427074.32,221.09,12.96471567009789
2670,2023-07-13,3695,STK010,BUY,1691,1691.0,258960.63,254.21,12.46443518298872
2671,2023-07-13,4955,STK012,SELL,291,204.85,1735683.21,204.85,14.366912250973378
2672,2023-07-13,3588,STK012,BUY,178,163.18,1200109.51,163.18,13.997924202184718
2673,2023-07-13,4955,STK012,BUY,198,204.83,1739495.4,204.83,14.369106204011773
2674,2023-07-13,474,STK013,BUY,114,231.68,541198.65,231.68,13.201543528567548
2675,2023-07-13,4519,STK013,BUY,89,219.36,439967.48,219.36,12.994458366964801
2676,2023-07-13,4845,STK019,BUY,199,641.5,371776.0,254.21,12.826049491140289
2677,2023-07-14,474,STK006,SELL,129,226.55,531659.98,226.55,13.183761309551006
2678,2023-07-14,1797,STK006,BUY,82,178.0,71921.59,178.0,11.183345680732895
2679,2023-07-14,1513,STK006,BUY,44,209.8,778938.75,209.8,13.56568897911467
2680,2023-07-14,4519,STK006,SELL,74,217.47,440170.85,217.47,12.994920497824364
2681,2023-07-14,4519,STK006,SELL,217,217.46,419294.34,217.46,12.946330819336065
2682,2023-07-14,4747,STK009,BUY,358,189.08,4250911.19,189.08,15.262644150811422
2683,2023-07-14,827,STK009,BUY,253,253.0,89100.97,253.0,11.397536723203256
2684,2023-07-14,4990,STK011,BUY,174,174.0,14221.86,174.0,9.562605808310083
2685,2023-07-14,193,STK011,BUY,164,216.07,878468.61,216.07,13.68593659295459
2686,2023-07-14,4747,STK012,BUY,599,189.9,4262167.23,189.9,15.265288562940533
2687,2023-07-14,845,STK012,BUY,114,144.2,383075.57,144.2,12.855990169852127
2688,2023-07-14,193,STK013,BUY,22,214.48,881639.17,214.48,13.689539281224771
2689,2023-07-14,4955,STK013,BUY,210,204.85,1815898.64,204.85,14.412091572299067
2690,2023-07-14,1328,STK018,BUY,299,299.0,54497.59,254.21,10.905930108757028
2691,2023-07-14,3938,STK018,BUY,171,191.47,1278204.43,191.47,14.060967644350772
2692,2023-07-14,4519,STK018,BUY,102,216.0,437885.49,216.0,12.989715000520917
2693,2023-07-14,2366,STK018,BUY,45,45.0,8201.98,139.4,9.012252781867387
2694,2023-07-17,4955,STK001,SELL,24,204.15,1832672.82,204.15,14.421286562269142
2695,2023-07-17,4700,STK001,SELL,19,160.81,192365.11,160.81,12.16715565824752
2696,2023-07-17,4747,STK002,BUY,10,189.54,4303671.86,189.54,15.274979369570664
2697,2023-07-17,1759,STK006,BUY,175,175.0,16617.51,175.0,9.718272413367682
2698,2023-07-17,2680,STK006,BUY,135,135.0,12819.23,139.4,9.458779671031357
2699,2023-07-17,4747,STK006,SELL,18,189.2,4301962.63,189.2,15.27458213456673
2700,2023-07-17,1785,STK006,BUY,615,615.0,58398.69,254.21,10.975065860583051
2701,2023-07-17,231,STK006,BUY,98,91.5,21763.51,139.4,9.988035940523691
2702,2023-07-17,4747,STK006,BUY,46,188.91,4306330.66,188.91,15.275596976699285
2703,2023-07-17,1185,STK011,BUY,182,333.57,717314.41,254.21,13.483270925224065
2704,2023-07-17,4747,STK012,BUY,601,189.73,4317214.74,189.73,15.278121247808272
2705,2023-07-17,1157,STK013,SELL,70,163.03,596740.64,163.03,13.299239534886357
2706,2023-07-17,4354,STK018,SELL,80,140.33,82898.72,140.33,11.325386963554353
2707,2023-07-17,4519,STK018,BUY,66,214.12,453237.33,214.12,13.024173380905594
2708,2023-07-17,4519,STK018,BUY,27,211.81,458350.22,211.81,13.03539102510777
2709,2023-07-17,1553,STK020,BUY,106,106.0,8399.95,139.4,9.036100073674715
2710,2023-07-18,4747,STK006,SELL,50,189.45,4422714.52,189.45,15.302264436445979
2711,2023-07-18,4747,STK006,BUY,88,189.25,4431439.87,189.25,15.304235341959757
2712,2023-07-18,4747,STK006,BUY,42,188.96,4435604.24,188.96,15.305174633411388
2713,2023-07-18,4747,STK006,BUY,371,189.32,4472389.51,189.32,15.31343361334987
2714,2023-07-18,1157,STK009,SELL,65,161.57,580263.9,161.57,13.27124000239381
2715,2023-07-18,4138,STK009,BUY,158,158.0,58416.68,158.0,10.975373862725922
2716,2023-07-18,227,STK009,BUY,155,196.0,1293173.52,196.0,14.072610621577136
2717,2023-07-18,2780,STK010,BUY,91,91.0,13470.22,139.4,9.508310836943728
2718,2023-07-18,1513,STK012,SELL,126,208.94,794243.49,208.94,13.585146614745408
2719,2023-07-18,4747,STK012,BUY,153,189.25,4475159.25,189.25,15.314052719105794
2720,2023-07-18,193,STK012,SELL,93,213.49,890223.44,213.49,13.699228889691629
2721,2023-07-18,4493,STK012,BUY,227,144.5,10256.76,144.5,9.235789771301953
2722,2023-07-18,4326,STK013,BUY,84,84.0,12171.16,139.4,9.406906655853241
2723,2023-07-18,4747,STK013,BUY,38,188.95,4480665.25,188.95,15.31528230985182
2724,2023-07-18,182,STK013,BUY,282,337.77,1368581.15,254.21,14.129285834890272
2725,2023-07-19,2734,STK006,BUY,195,195.0,18613.94,195.0,9.831719763094531
2726,2023-07-19,4023,STK006,BUY,413,231.41,215116.92,231.41,12.27894162187406
2727,2023-07-19,4700,STK006,BUY,233,165.06,219514.01,165.06,12.2991758918473
2728,2023-07-19,4747,STK006,SELL,747,190.05,4407284.76,190.05,15.2987695840183
2729,2023-07-19,4747,STK006,SELL,296,190.26,4379029.75,190.26,15.292337967910056
2730,2023-07-19,4747,STK006,SELL,426,190.72,4338365.45,190.72,15.283008441213367
2731,2023-07-19,4955,STK007,BUY,51,203.57,1879065.7,203.57,14.446285775370686
2732,2023-07-19,299,STK007,BUY,215,215.0,30740.57,215.0,10.333371089308223
2733,2023-07-19,2426,STK009,BUY,385,184.74,705862.84,184.74,13.467177636685467
2734,2023-07-19,2721,STK010,BUY,121,121.0,18410.45,139.4,9.820728032668235
2735,2023-07-19,4519,STK011,BUY,234,212.09,486364.46,212.09,13.0947155955995
2736,2023-07-19,4955,STK013,BUY,196,203.54,1907711.05,203.54,14.461415202410448
2737,2023-07-19,4747,STK013,BUY,36,190.42,4343626.84,190.42,15.284220464734307
2738,2023-07-19,2372,STK013,BUY,102,125.8,62890.7,139.4,11.049169478496744
2739,2023-07-19,4747,STK018,BUY,30,190.1,4349355.59,190.1,15.285538481780225
2740,2023-07-19,845,STK018,BUY,35,141.54,398556.86,141.54,12.895607961152006
