transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry
3913,2023-10-11,4747,STK017,BUY,10,205.63,4.879309727791457,1315.398342489514,Retail,Wednesday,False,False,Mid,Healthcare,Pharmaceuticals
5199,2024-01-03,193,STK009,BUY,268,254.21,6.011255615402039,109342.73609977656,Retail,Wednesday,False,False,High,Technology,Hardware
8847,2024-09-18,1157,STK009,SELL,574,197.02,6.1309249751321495,263960.4001516158,Retail,Wednesday,False,False,High,Technology,Hardware
260,2023-01-18,4023,STK007,BUY,242,162.6,5.192131625787748,43524.06802256075,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
3791,2023-10-02,1513,STK018,BUY,95,184.44,5.0512539243713634,14840.731618911896,Retail,Monday,False,False,Mid,Technology,Software
9203,2024-10-11,4747,STK010,BUY,269,204.32,5.790113332576122,87976.47359255105,Retail,Friday,False,False,High,Consumer,Retail
488,2023-02-01,4747,STK013,SELL,214,158.87,5.114064328164393,35597.84364323183,Retail,Wednesday,False,False,Mid,Energy,Utilities
7908,2024-07-11,4747,STK013,BUY,112,201.85,4.731454710141847,12707.575382586185,Retail,Thursday,False,False,Mid,Energy,Utilities
519,2023-02-03,4955,STK009,BUY,115,172.58,5.589943629459482,30787.8606898037,Retail,Friday,False,False,High,Technology,Hardware
8343,2024-08-13,653,STK019,SELL,134,185.0,3.509144032309809,4478.233019249385,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas
312,2023-01-20,182,STK009,BUY,474,254.21,5.405904799246392,105568.16330465484,Retail,Friday,False,False,High,Technology,Hardware
3232,2023-08-23,3588,STK012,BUY,451,179.12,2.666043915109047,6486.713290009308,Retail,Wednesday,False,False,High,Technology,Hardware
7933,2024-07-12,4747,STK012,SELL,269,202.49,2.280922504202587,2632.3542682976536,Retail,Friday,False,False,High,Technology,Hardware
7458,2024-06-07,4747,STK017,SELL,72,202.79,4.985029966122181,10526.972849711536,Retail,Friday,False,False,Mid,Healthcare,Pharmaceuticals
9784,2024-11-25,4955,STK009,BUY,411,208.08,6.19708831188832,201931.0388743031,Retail,Monday,False,False,High,Technology,Hardware
5184,2024-01-02,4747,STK012,BUY,1375,206.36,2.347449099274291,14380.927224969457,Retail,Tuesday,False,False,High,Technology,Hardware
8077,2024-07-24,182,STK006,BUY,229,254.21,3.734429456085465,9586.886553507911,Retail,Wednesday,False,False,High,Energy,Oil & Gas
6502,2024-04-01,4955,STK012,SELL,147,205.72,2.6794328988587863,2142.7931894011244,Retail,Monday,False,False,High,Technology,Hardware
6791,2024-04-22,3938,STK012,BUY,681,205.82,2.52140030443526,8475.734630736451,Retail,Monday,False,False,High,Technology,Hardware
7773,2024-07-02,4354,STK012,SELL,118,139.4,2.237369610936127,1105.501365408637,Retail,Tuesday,False,False,High,Technology,Hardware
2738,2023-07-19,2372,STK013,BUY,102,139.4,4.984631863160435,14907.275725019852,Retail,Wednesday,False,False,Mid,Energy,Utilities
7842,2024-07-08,193,STK008,SELL,347,254.21,4.969483443274711,49951.52045842687,Retail,Monday,False,False,High,Energy,Oil & Gas
6262,2024-03-14,4747,STK012,SELL,142,201.33,2.523671915268868,1771.353057626817,Retail,Thursday,False,False,High,Technology,Hardware
8206,2024-08-02,1759,STK015,BUY,23,139.4,2.880595808051194,409.9724752795722,Retail,Friday,False,False,Low,Energy,Utilities
1248,2023-03-30,1513,STK009,BUY,189,233.41,5.633341682182821,52843.43146736788,Retail,Thursday,False,False,High,Technology,Hardware
9336,2024-10-21,1151,STK019,BUY,17,170.5,3.464245111543223,543.1896137649063,Retail,Monday,False,False,Mid,Energy,Oil & Gas
4195,2023-11-01,4776,STK006,SELL,137,139.4,4.471930678281636,11990.999481153369,Retail,Wednesday,False,False,High,Energy,Oil & Gas
8001,2024-07-18,3938,STK006,SELL,166,206.18,3.7240916830160167,6877.974416503616,Retail,Thursday,False,False,High,Energy,Oil & Gas
7378,2024-06-04,2871,STK012,BUY,240,171.08,2.295748359042024,2383.647800028554,Retail,Tuesday,False,False,High,Technology,Hardware
3435,2023-09-06,916,STK013,BUY,124,139.4,4.893476279806783,16543.653706331315,Institutional,Wednesday,False,False,Mid,Energy,Utilities
5382,2024-01-15,993,STK012,BUY,67,139.4,2.407554712097823,744.1535005446187,Retail,Monday,False,False,High,Technology,Hardware
959,2023-03-09,3588,STK006,BUY,146,174.15,4.948988284875358,20590.70226608455,Retail,Thursday,False,False,High,Energy,Oil & Gas
417,2023-01-26,2321,STK020,BUY,37,139.4,4.511747479264223,3369.9911320657416,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
5742,2024-02-05,4955,STK018,BUY,15,211.71,5.062755112060719,2370.37941767759,Retail,Monday,False,False,Mid,Technology,Software
6728,2024-04-17,4747,STK009,BUY,273,202.91,5.951195136666934,104889.94450232173,Retail,Wednesday,False,False,High,Technology,Hardware
4382,2023-11-14,4747,STK002,BUY,127,200.32,5.406638786701599,28305.909360551603,Retail,Tuesday,False,False,Low,Consumer,Retail
5197,2024-01-03,193,STK006,BUY,93,254.21,4.736778819683307,10608.154882289702,Retail,Wednesday,False,False,High,Energy,Oil & Gas
1113,2023-03-20,2649,STK018,BUY,87,139.4,5.06197590610981,13737.492115398712,Institutional,Monday,False,False,Mid,Technology,Software
2689,2023-07-14,4955,STK013,BUY,210,204.85,4.970621064047699,30264.43666583068,Retail,Friday,False,False,Mid,Energy,Utilities
6473,2024-03-29,2386,STK006,SELL,269,254.21,4.200272275424794,17943.50796121049,Retail,Friday,False,False,High,Energy,Oil & Gas
8820,2024-09-17,992,STK009,BUY,642,254.21,6.180902159588603,310360.70460200764,Retail,Tuesday,False,False,High,Technology,Hardware
7808,2024-07-04,845,STK009,BUY,167,187.72,6.1759795947686325,80336.02320994948,Retail,Thursday,False,False,High,Technology,Hardware
3411,2023-09-05,4955,STK012,SELL,151,204.48,2.687372617576499,2218.6461675204678,Retail,Tuesday,False,False,High,Technology,Hardware
81,2023-01-05,4955,STK012,SELL,49,254.21,3.321675330501927,1357.6297517125872,Retail,Thursday,False,False,High,Technology,Hardware
4614,2023-11-28,3588,STK018,BUY,29,183.09,5.3681310828707085,6219.388772745037,Retail,Tuesday,False,False,Mid,Technology,Software
1374,2023-04-10,3938,STK003,SELL,50,185.92,2.609297820711928,679.4752615872951,Retail,Monday,False,False,Low,Technology,Software
1510,2023-04-18,4747,STK009,SELL,86,204.16,5.7424508181620375,26817.18291025181,Retail,Tuesday,False,False,High,Technology,Hardware
6443,2024-03-27,3914,STK013,BUY,72,200.45,4.801753819283026,8764.107250840005,Retail,Wednesday,False,False,Mid,Energy,Utilities
3071,2023-08-11,4955,STK012,SELL,342,205.64,2.7961587214602264,5602.507019083913,Retail,Friday,False,False,High,Technology,Hardware
3016,2023-08-08,3030,STK013,BUY,165,165.0,4.983786861617996,24094.34237074621,Retail,Tuesday,False,False,Mid,Energy,Utilities
4823,2023-12-11,1262,STK018,BUY,111,139.4,5.400345616547658,24584.60757770494,Retail,Monday,False,False,Mid,Technology,Software
7822,2024-07-05,1513,STK005,SELL,6,191.55,5.184639818943378,1071.0548555868431,Retail,Friday,False,False,Low,Energy,Renewables
93,2023-01-05,4747,STK019,BUY,306,191.0,4.529228482201242,28362.229283087967,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
9421,2024-10-25,3588,STK013,SELL,200,180.01,4.571903713832887,19345.615437039345,Retail,Friday,False,False,Mid,Energy,Utilities
6600,2024-04-08,3933,STK009,BUY,1746,254.21,5.943209329106438,665498.7679534579,Retail,Monday,False,True,High,Technology,Hardware
4443,2023-11-17,193,STK012,BUY,49,254.21,2.4824936795266903,586.5828839034364,Retail,Friday,False,False,High,Technology,Hardware
7602,2024-06-20,182,STK006,SELL,240,254.21,3.9238850393401297,12143.192002120402,Retail,Thursday,False,False,High,Energy,Oil & Gas
3835,2023-10-05,4747,STK002,SELL,24,205.58,5.2796167296196845,4711.071048387362,Retail,Thursday,False,False,Low,Consumer,Retail
9702,2024-11-19,2426,STK008,BUY,343,179.09,5.068326692867621,54505.51346519593,Retail,Tuesday,False,False,High,Energy,Oil & Gas
4322,2023-11-09,193,STK008,SELL,316,254.21,4.919253607079633,43260.52436453773,Retail,Thursday,False,False,High,Energy,Oil & Gas
3394,2023-09-04,1816,STK012,BUY,839,179.04,2.660586223861427,12001.620128059396,Retail,Monday,False,False,High,Technology,Hardware
4752,2023-12-06,4747,STK020,BUY,88,206.9,3.9379054260850914,4515.369227922185,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
7229,2024-05-23,3588,STK018,BUY,49,185.45,4.8688483987933004,6378.375352096268,Retail,Thursday,False,False,Mid,Technology,Software
9191,2024-10-10,2074,STK018,SELL,57,141.2,4.949727656139779,8044.781698249288,Retail,Thursday,False,False,Mid,Technology,Software
2361,2023-06-20,748,STK006,BUY,457,254.21,4.836183106418171,57576.311148726505,Retail,Tuesday,False,False,High,Energy,Oil & Gas
1148,2023-03-22,4747,STK018,SELL,30,194.73,5.113780809705561,4988.937256269367,Retail,Wednesday,False,False,Mid,Technology,Software
5666,2024-01-31,193,STK010,SELL,61,252.75,5.399986060945425,13505.603131804237,Retail,Wednesday,False,False,High,Consumer,Retail
8075,2024-07-24,2707,STK006,SELL,115,200.14,3.734429456085465,4814.375343464672,Retail,Wednesday,False,False,High,Energy,Oil & Gas
4943,2023-12-19,182,STK006,BUY,390,254.21,4.572736551740055,37755.38112453665,Retail,Tuesday,False,False,High,Energy,Oil & Gas
3663,2023-09-21,3588,STK012,BUY,421,177.97,2.474337360634392,4998.885138812704,Retail,Thursday,False,False,High,Technology,Hardware
1563,2023-04-21,4023,STK006,SELL,1330,254.21,4.82573590475386,165821.98724844266,Retail,Friday,False,False,High,Energy,Oil & Gas
4113,2023-10-26,1513,STK009,SELL,254,178.99,5.85195809191822,88370.40070801985,Retail,Thursday,False,False,High,Technology,Hardware
9050,2024-10-02,363,STK008,BUY,99,254.21,4.895999877177965,13241.614025528492,Retail,Wednesday,False,False,High,Energy,Oil & Gas
9276,2024-10-17,3842,STK006,BUY,125,139.4,3.795539024009656,5562.77721319076,Retail,Thursday,False,False,High,Energy,Oil & Gas
8538,2024-08-28,4747,STK008,BUY,88,202.42,4.906893221149386,11899.24266678278,Retail,Wednesday,False,False,High,Energy,Oil & Gas
795,2023-02-24,4955,STK012,SELL,592,211.04,3.176362638207339,14183.991848986618,Retail,Friday,False,False,High,Technology,Hardware
5854,2024-02-13,3425,STK016,BUY,119,254.21,4.527347717503241,11009.030952335452,Retail,Tuesday,False,False,Low,Energy,Renewables
7619,2024-06-20,4428,STK012,BUY,239,239.0,2.195899775646004,2148.152238340586,Retail,Thursday,False,False,High,Technology,Hardware
1594,2023-04-25,4747,STK006,BUY,221,204.76,4.760057960957655,25802.345108968744,Retail,Tuesday,False,False,High,Energy,Oil & Gas
7418,2024-06-06,4519,STK006,BUY,1623,214.82,3.984568013208998,87255.82331681422,Institutional,Thursday,False,False,High,Energy,Oil & Gas
5267,2024-01-05,4747,STK020,BUY,47,204.84,3.905731735602557,2335.2619251238875,Retail,Friday,False,False,Mid,Energy,Oil & Gas
7147,2024-05-17,1513,STK009,SELL,27,186.18,6.104337128146704,12090.484220751723,Retail,Friday,False,False,High,Technology,Hardware
89,2023-01-05,2096,STK018,BUY,33,139.4,4.6473824814385285,3442.282483222585,Institutional,Thursday,False,False,Mid,Technology,Software
8695,2024-09-09,4747,STK009,SELL,746,202.9,6.049656955858531,316279.8038676938,Retail,Monday,False,False,High,Technology,Hardware
9732,2024-11-21,4519,STK006,SELL,88,212.76,4.004575365681033,4826.67054193924,Institutional,Thursday,False,False,High,Energy,Oil & Gas
9446,2024-10-29,4493,STK012,SELL,58,139.4,1.9147107659841,393.5286119030037,Retail,Tuesday,False,False,High,Technology,Hardware
6754,2024-04-19,3322,STK006,BUY,115,207.2,4.035834384736899,6507.863624734914,Retail,Friday,False,False,High,Energy,Oil & Gas
3502,2023-09-11,4519,STK013,SELL,57,205.45,4.892224568634158,7595.231054342439,Institutional,Monday,False,False,Mid,Energy,Utilities
2234,2023-06-09,3938,STK020,BUY,194,170.26,4.316538766116882,14536.193549643263,Retail,Friday,False,False,Mid,Energy,Oil & Gas
2803,2023-07-24,4700,STK018,BUY,77,156.0,5.267608715111408,14934.274270945814,Institutional,Monday,False,False,Mid,Technology,Software
4424,2023-11-16,4955,STK009,BUY,54,207.32,5.756633514888881,17079.215945405445,Retail,Thursday,False,False,High,Technology,Hardware
5663,2024-01-31,4747,STK009,BUY,59,201.75,5.961659863734148,22906.988270503272,Retail,Wednesday,False,False,High,Technology,Hardware
7170,2024-05-20,4955,STK018,BUY,22,203.48,4.9635378064561575,3148.181488303936,Retail,Monday,False,False,Mid,Technology,Software
8337,2024-08-13,3588,STK013,SELL,138,184.1,4.776218054492444,16374.35613367774,Retail,Tuesday,False,False,Mid,Energy,Utilities
2148,2023-06-05,3339,STK012,SELL,259,254.21,2.99847011612494,5194.201456322441,Retail,Monday,False,False,High,Technology,Hardware
7969,2024-07-16,3938,STK010,BUY,278,206.33,5.328254240919853,57289.65552817433,Retail,Tuesday,False,False,High,Consumer,Retail
6551,2024-04-04,1196,STK003,BUY,68,139.4,3.0592026166234696,1449.1179236631356,Retail,Thursday,False,False,Low,Technology,Software
7643,2024-06-21,231,STK009,BUY,220,139.4,6.386379032377428,130614.63884780197,Retail,Friday,False,False,High,Technology,Hardware
6164,2024-03-07,4955,STK010,BUY,101,207.3,5.540934815939832,25746.53497040261,Retail,Thursday,False,False,High,Consumer,Retail
1495,2023-04-17,4747,STK009,SELL,210,206.07,5.663177573467462,60493.13122998976,Retail,Monday,False,False,High,Technology,Hardware
7696,2024-06-26,3547,STK006,BUY,83,139.4,3.852096505149636,3908.610085570029,Retail,Wednesday,False,False,High,Energy,Oil & Gas
7094,2024-05-14,4955,STK013,BUY,93,204.54,4.862351133194783,12027.495823745176,Retail,Tuesday,False,False,Mid,Energy,Utilities
1409,2023-04-11,3853,STK012,BUY,70,147.67,3.050596533006645,1478.9560926103138,Retail,Tuesday,False,True,High,Technology,Hardware
6691,2024-04-15,4747,STK008,BUY,426,202.76,4.875341846810063,55814.06586735901,Retail,Monday,False,False,High,Energy,Oil & Gas
3401,2023-09-04,4747,STK018,SELL,159,197.05,5.302261167206251,31925.66048801657,Retail,Monday,False,False,Mid,Technology,Software
109,2023-01-06,1157,STK014,BUY,31,206.5,4.719674928013073,3476.0856709442905,Retail,Friday,False,False,Low,Healthcare,Pharmaceuticals
5636,2024-01-30,1513,STK006,BUY,126,179.61,4.937837357137916,17573.006183843976,Retail,Tuesday,False,False,High,Energy,Oil & Gas
8482,2024-08-23,4747,STK012,BUY,414,202.65,2.133801890379148,3497.0249237011967,Retail,Friday,False,False,High,Technology,Hardware
6604,2024-04-08,653,STK012,BUY,191,203.0,2.669233653101388,2755.921314607154,Retail,Monday,False,True,High,Technology,Hardware
1091,2023-03-20,2461,STK006,SELL,24,139.4,4.897367714028367,3214.482129983821,Retail,Monday,False,False,High,Energy,Oil & Gas
5560,2024-01-24,4747,STK013,SELL,27,202.17,4.8328381645638725,3390.304538034812,Retail,Wednesday,False,False,Mid,Energy,Utilities
9412,2024-10-25,3668,STK008,SELL,9,229.82,4.9258388366162,1240.2440006415666,Retail,Friday,False,False,High,Energy,Oil & Gas
8143,2024-07-30,495,STK009,BUY,273,254.21,6.125235171535173,124829.85970052556,Retail,Tuesday,False,False,High,Technology,Hardware
8664,2024-09-06,4747,STK006,SELL,136,202.09,3.7710560691985866,5905.922588384663,Retail,Friday,False,False,High,Energy,Oil & Gas
6596,2024-04-08,4955,STK006,BUY,218,205.06,4.141678364777597,13714.01288735873,Retail,Monday,False,True,High,Energy,Oil & Gas
624,2023-02-10,3588,STK013,SELL,56,180.95,5.080244720154627,9005.550702122327,Retail,Friday,False,False,Mid,Energy,Utilities
6871,2024-04-29,4747,STK006,SELL,111,203.24,4.14791905755709,7026.53698990244,Retail,Monday,False,False,High,Energy,Oil & Gas
4814,2023-12-11,845,STK012,BUY,248,178.86,2.5649727931971724,3224.0755576970605,Retail,Monday,False,False,High,Technology,Hardware
6553,2024-04-04,1513,STK006,BUY,31,181.41,4.107481214309467,1884.5953695848689,Retail,Thursday,False,False,High,Energy,Oil & Gas
7530,2024-06-13,4716,STK018,SELL,296,235.35,4.668365391456923,31530.94885419337,Retail,Thursday,False,False,Mid,Technology,Software
5796,2024-02-08,3812,STK013,BUY,81,203.88,4.858551316781887,10435.831201128416,Institutional,Thursday,False,False,Mid,Energy,Utilities
7437,2024-06-06,3654,STK018,BUY,46,139.4,4.696425756214391,5039.525212220722,Retail,Thursday,False,False,Mid,Technology,Software
4218,2023-11-02,845,STK006,BUY,166,170.6,4.498602934108783,14921.98223438273,Retail,Thursday,False,False,High,Energy,Oil & Gas
5941,2024-02-21,3938,STK007,SELL,74,205.96,5.021675048934372,11223.220187569354,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
8501,2024-08-26,4747,STK012,SELL,332,202.43,2.111361321743065,2742.146510447292,Retail,Monday,False,False,High,Technology,Hardware
6429,2024-03-27,192,STK006,SELL,119,254.21,4.186896097037548,7832.363459745422,Retail,Wednesday,False,False,High,Energy,Oil & Gas
6827,2024-04-24,2281,STK006,BUY,34,139.4,4.047046646491955,1945.7585326551248,Retail,Wednesday,False,False,High,Energy,Oil & Gas
4131,2023-10-27,4955,STK006,SELL,83,210.52,4.50889741339137,7538.194839924407,Retail,Friday,False,False,High,Energy,Oil & Gas
7802,2024-07-04,3588,STK006,SELL,457,183.39,3.843706919999752,21341.105142670676,Retail,Thursday,False,False,High,Energy,Oil & Gas
7754,2024-07-01,3914,STK011,BUY,160,183.46,4.394206116840908,12956.850612429029,Retail,Monday,False,False,Mid,Finance,Asset Management
4722,2023-12-05,4747,STK012,BUY,1204,207.13,2.5800231011261663,15889.721410447872,Retail,Tuesday,False,False,High,Technology,Hardware
1651,2023-04-28,4955,STK009,SELL,57,216.31,5.836736682773449,19531.580563133008,Retail,Friday,False,False,High,Technology,Hardware
4141,2023-10-27,3588,STK010,BUY,270,178.8,4.93804942968957,37664.42856708102,Retail,Friday,False,False,High,Consumer,Retail
1618,2023-04-26,1816,STK009,BUY,118,139.4,5.732207865668694,36420.6969708464,Retail,Wednesday,False,False,High,Technology,Hardware
2030,2023-05-26,1157,STK019,BUY,27,177.26,4.028093748301932,1516.1516805131264,Retail,Friday,False,False,Mid,Energy,Oil & Gas
8518,2024-08-27,3588,STK012,SELL,470,185.57,2.0791835182730485,3759.029957142743,Retail,Tuesday,False,False,High,Technology,Hardware
4576,2023-11-27,4050,STK009,BUY,454,254.21,5.9019237500831405,166046.1346201096,Retail,Monday,False,False,High,Technology,Hardware
3993,2023-10-18,3420,STK009,BUY,398,254.21,5.803033207689092,131858.57332289877,Retail,Wednesday,False,False,High,Technology,Hardware
7377,2024-06-04,1157,STK010,SELL,589,197.89,5.60417244972549,159947.13500116504,Retail,Tuesday,False,False,High,Consumer,Retail
6150,2024-03-06,2855,STK018,BUY,150,139.4,5.01322542782716,22558.35354806843,Retail,Wednesday,False,False,Mid,Technology,Software
4909,2023-12-15,1816,STK012,BUY,406,172.33,2.56785613451372,5293.364288744207,Retail,Friday,False,False,High,Technology,Hardware
5027,2023-12-22,193,STK012,BUY,290,254.21,2.473523223876505,3440.610298054925,Retail,Friday,False,False,High,Technology,Hardware
8261,2024-08-07,1513,STK011,BUY,142,193.47,4.539568577864682,13298.355174423186,Retail,Wednesday,False,False,Mid,Finance,Asset Management
4732,2023-12-06,1438,STK006,BUY,189,251.8,4.595577368816768,18719.562590685466,Retail,Wednesday,False,False,High,Energy,Oil & Gas
7549,2024-06-17,4747,STK006,BUY,26,202.05,3.9969938293397655,1415.2908934533416,Retail,Monday,False,False,High,Energy,Oil & Gas
8135,2024-07-29,1270,STK009,BUY,147,147.0,6.093451391391239,65113.291519948296,Retail,Monday,False,True,High,Technology,Hardware
1607,2023-04-25,4023,STK012,SELL,219,254.21,2.955456705079555,4207.098240089398,Retail,Tuesday,False,False,High,Technology,Hardware
4774,2023-12-07,2918,STK013,BUY,51,139.4,4.842366144635162,6465.216491607285,Retail,Thursday,False,False,Mid,Energy,Utilities
8110,2024-07-25,878,STK019,BUY,89,139.4,3.5476084271509016,3090.984096076025,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
6952,2024-05-03,1897,STK011,BUY,99,139.4,4.324067722662425,7474.014669619751,Retail,Friday,False,False,Mid,Finance,Asset Management
6005,2024-02-26,1513,STK012,BUY,83,182.15,2.354393633231373,874.1344886818194,Retail,Monday,False,False,High,Technology,Hardware
7729,2024-06-28,747,STK009,BUY,68,139.4,6.197548758223622,33424.90177842818,Retail,Friday,False,False,High,Technology,Hardware
3542,2023-09-13,845,STK006,SELL,21,172.14,4.764239640317864,2462.080684254995,Retail,Wednesday,False,False,High,Energy,Oil & Gas
389,2023-01-25,4747,STK013,SELL,44,164.64,5.1325353327145455,7455.631759247312,Retail,Wednesday,False,False,Mid,Energy,Utilities
1795,2023-05-10,4747,STK019,SELL,47,194.77,4.187901404324141,3096.565911735549,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
8732,2024-09-11,3588,STK009,BUY,47,184.78,6.179136977306684,22681.03924805984,Retail,Wednesday,False,False,High,Technology,Hardware
4920,2023-12-18,4132,STK009,BUY,1674,254.21,5.9645369594065,651809.8846677865,Retail,Monday,False,False,High,Technology,Hardware
5538,2024-01-23,4747,STK018,BUY,72,202.77,5.258878656118913,13843.13575131467,Retail,Tuesday,False,False,Mid,Technology,Software
3873,2023-10-09,1472,STK006,BUY,1361,254.21,4.638895763414868,140768.32966748325,Retail,Monday,False,False,High,Energy,Oil & Gas
8869,2024-09-19,4747,STK012,BUY,302,202.32,1.9561404899812425,2135.7379444180783,Retail,Thursday,False,False,High,Technology,Hardware
2255,2023-06-13,4703,STK003,BUY,20,139.4,2.749613514176613,312.7317479370808,Retail,Tuesday,False,False,Low,Technology,Software
3413,2023-09-05,4747,STK013,SELL,18,199.26,4.876124654591541,2360.187661605405,Retail,Tuesday,False,False,Mid,Energy,Utilities
5460,2024-01-18,742,STK013,BUY,44,139.4,4.8368765892653816,5547.297899252271,Retail,Thursday,False,False,Mid,Energy,Utilities
4956,2023-12-19,1363,STK013,BUY,200,150.0,4.854954078052378,25674.959171741324,Institutional,Tuesday,False,False,Mid,Energy,Utilities
7397,2024-06-05,4955,STK007,BUY,277,206.8,4.850749052474504,35410.60245513913,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
5415,2024-01-16,4747,STK018,SELL,58,204.28,5.268212194444195,11255.984311357492,Retail,Tuesday,False,False,Mid,Technology,Software
7400,2024-06-05,4955,STK009,BUY,522,207.27,6.330441761478638,293053.173003364,Retail,Wednesday,False,False,High,Technology,Hardware
7415,2024-06-06,4747,STK006,BUY,523,203.65,3.984568013208998,28117.55735963884,Retail,Thursday,False,False,High,Energy,Oil & Gas
9101,2024-10-04,2761,STK018,BUY,93,139.4,4.96887321702223,13379.416330210852,Institutional,Friday,False,False,Mid,Technology,Software
4852,2023-12-13,1157,STK008,BUY,348,186.34,5.062517374148102,54979.73017000176,Retail,Wednesday,False,False,High,Energy,Oil & Gas
2026,2023-05-26,193,STK018,SELL,33,195.18,5.261247432542589,6359.817710224809,Retail,Friday,False,False,Mid,Technology,Software
2616,2023-07-10,2290,STK012,BUY,342,254.21,2.9338869300102144,6429.793277801716,Retail,Monday,False,False,High,Technology,Hardware
7389,2024-06-05,4747,STK006,BUY,198,202.96,3.890930854678821,9693.374456359834,Retail,Wednesday,False,False,High,Energy,Oil & Gas
2927,2023-08-01,4980,STK013,BUY,60,139.4,4.9743058670093,8678.903104601815,Retail,Tuesday,False,False,Mid,Energy,Utilities
1122,2023-03-21,3588,STK006,SELL,85,182.17,4.894632165970282,11353.523581735211,Retail,Tuesday,False,False,High,Energy,Oil & Gas
2911,2023-07-31,1094,STK019,BUY,97,246.67,3.889228668335866,4740.697931769337,Retail,Monday,False,False,Mid,Energy,Oil & Gas
8147,2024-07-30,2426,STK018,BUY,76,189.25,4.691941847315211,8288.921868337253,Retail,Tuesday,False,False,Mid,Technology,Software
7384,2024-06-04,3588,STK013,SELL,75,185.34,4.81198739079218,9223.183180677715,Retail,Tuesday,False,False,Mid,Energy,Utilities
3483,2023-09-08,3588,STK013,SELL,52,179.55,4.884786879444613,6877.63827509085,Retail,Friday,False,False,Mid,Energy,Utilities
796,2023-02-24,1036,STK012,BUY,123,139.4,3.176362638207339,2947.01181997526,Retail,Friday,False,False,High,Technology,Hardware
1576,2023-04-24,4955,STK010,SELL,224,220.1,4.886184755906271,29668.192988145143,Retail,Monday,False,False,High,Consumer,Retail
6177,2024-03-08,4747,STK009,BUY,97,201.33,6.097436188280429,43137.46546316301,Retail,Friday,False,False,High,Technology,Hardware
6267,2024-03-14,4066,STK013,SELL,34,139.4,4.76944998633864,4007.0496883849314,Retail,Thursday,False,False,Mid,Energy,Utilities
2459,2023-06-28,3588,STK009,BUY,129,167.53,5.815269088889085,43264.23076422055,Retail,Wednesday,False,False,High,Technology,Hardware
3313,2023-08-29,2409,STK009,BUY,1353,254.21,5.760403390604324,429545.5287122838,Retail,Tuesday,False,True,High,Technology,Hardware
1254,2023-03-30,2470,STK017,BUY,341,254.21,5.231072601673644,63764.703461312245,Retail,Thursday,False,False,Mid,Healthcare,Pharmaceuticals
6835,2024-04-25,1865,STK006,BUY,172,150.0,4.026717328899322,9645.162812571223,Retail,Thursday,False,False,High,Energy,Oil & Gas
8795,2024-09-16,3588,STK006,BUY,56,184.41,3.8219839226729007,2558.907307657096,Retail,Monday,False,False,High,Energy,Oil & Gas
3838,2023-10-05,1927,STK006,BUY,243,161.5,4.745906288891135,27972.236180003583,Retail,Thursday,False,False,High,Energy,Oil & Gas
4399,2023-11-15,193,STK006,BUY,437,254.21,4.435661066135995,36886.25477206997,Retail,Wednesday,False,False,High,Energy,Oil & Gas
3596,2023-09-18,4747,STK010,BUY,650,200.83,4.826871392371552,81132.89394833852,Retail,Monday,False,False,High,Consumer,Retail
6622,2024-04-09,193,STK012,BUY,654,252.53,2.6567820236433257,9319.73408015638,Retail,Tuesday,False,False,High,Technology,Hardware
8383,2024-08-16,182,STK012,BUY,237,254.21,2.1246567236263005,1983.6956319517003,Retail,Friday,False,False,High,Technology,Hardware
2125,2023-06-02,4747,STK006,BUY,66,198.04,4.788415469358474,7927.319294478281,Retail,Friday,False,False,High,Energy,Oil & Gas
3239,2023-08-23,193,STK020,BUY,12,228.03,4.336234352024313,917.0307471181784,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas
5404,2024-01-16,3938,STK008,BUY,103,200.43,5.042810803556971,15955.195498997608,Retail,Tuesday,False,False,High,Energy,Oil & Gas
5999,2024-02-26,1513,STK006,BUY,292,182.54,4.42058071364266,24278.209919498146,Retail,Monday,False,False,High,Energy,Oil & Gas
5939,2024-02-21,3078,STK006,BUY,425,254.21,4.545746466151444,40048.06493405228,Retail,Wednesday,False,False,High,Energy,Oil & Gas
2046,2023-05-29,921,STK018,BUY,92,139.4,5.245495975075751,17453.309261172675,Retail,Monday,False,False,Mid,Technology,Software
1579,2023-04-24,193,STK012,BUY,174,200.68,2.951432194806555,3329.2005997525835,Retail,Monday,False,False,High,Technology,Hardware
15,2023-01-02,511,STK010,BUY,279,254.21,4.966214437625735,40031.67198636011,Retail,Monday,False,False,High,Consumer,Retail
2674,2023-07-13,474,STK013,BUY,114,231.68,4.975816290754439,16514.841478627397,Retail,Thursday,False,False,Mid,Energy,Utilities
