date,stock_ticker,stock_price
2023-07-18,STK004,68.9528466963204
2023-07-18,STK005,98.69677489567005
2023-07-18,STK006,99.1516646946135
2023-07-18,STK007,148.29588253267192
2023-07-18,STK008,125.53326806573573
2023-07-18,STK009,369.72582809973153
2023-07-18,STK010,148.0244136235299
2023-07-18,STK011,84.4030467671868
2023-07-18,STK012,18.10290530751886
2023-07-18,STK013,144.89476052767793
2023-07-18,STK014,67.42198980219493
2023-07-18,STK015,17.114889663916625
2023-07-18,STK016,57.68457511341423
2023-07-18,STK017,144.18555568951817
2023-07-18,STK018,196.06215751858755
2023-07-18,STK019,58.26692622236601
2023-07-18,STK020,79.24482017784509
2023-07-19,STK001,63.47624816227512
2023-07-19,STK002,172.91263314235195
2023-07-19,STK003,16.3499892432304
2023-07-19,STK004,66.4515124080062
2023-07-19,STK005,100.72141885994286
2023-07-19,STK006,95.45610174482748
2023-07-19,STK007,142.97940739412488
2023-07-19,STK008,125.6109495243357
2023-07-19,STK009,372.4891274567509
2023-07-19,STK010,152.1524412988887
2023-07-19,STK011,85.6265474837203
2023-07-19,STK012,18.10290530751886
2023-07-19,STK013,146.14976200999854
2023-07-19,STK014,69.89294592227759
2023-07-19,STK015,17.402754158097284
2023-07-19,STK016,57.5627604943036
2023-07-19,STK017,140.87530095084597
2023-07-19,STK018,190.9582647331775
2023-07-19,STK019,59.439627679086136
2023-07-19,STK020,80.59899245999311
2023-07-20,STK001,59.17469176546351
2023-07-20,STK002,173.64858626168476
2023-07-20,STK003,16.33716429084692
2023-07-20,STK004,65.23276937521912
2023-07-20,STK005,94.26400731688553
2023-07-20,STK006,100.12457538644536
2023-07-20,STK007,145.14358548240247
2023-07-20,STK008,125.69975310060038
2023-07-20,STK009,360.1486064946719
2023-07-20,STK010,147.21590629587467
2023-07-20,STK011,85.19900128878574
2023-07-20,STK012,17.408084947597036
2023-07-20,STK013,144.09034794893884
2023-07-20,STK014,70.71183955135072
2023-07-20,STK015,17.356312340747376
2023-07-20,STK016,56.84439642102162
2023-07-20,STK017,141.21231332945973
2023-07-20,STK018,189.2128918200572
2023-07-20,STK019,52.64017642471792
2023-07-20,STK020,80.59899245999311
2023-07-21,STK001,59.5352026079168
2023-07-21,STK002,175.35499001055408
2023-07-21,STK003,16.161854467584522
2023-07-21,STK004,65.78834547767103
2023-07-21,STK005,86.7531851487157
2023-07-21,STK006,98.20475751197915
2023-07-21,STK007,147.67305005974316
2023-07-21,STK008,126.2825300563141
2023-07-21,STK009,360.1600057768716
2023-07-21,STK010,144.1532025817835
2023-07-21,STK011,84.53868767491508
2023-07-21,STK012,17.408084947597036
2023-07-21,STK013,144.22364155158772
2023-07-21,STK014,66.11003078098885
2023-07-21,STK015,16.79694076585346
2023-07-21,STK016,56.487081513558245
2023-07-21,STK017,142.0430618439451
2023-07-21,STK018,190.44633292145565
2023-07-21,STK019,52.05610602459842
2023-07-21,STK020,81.17016875752734
2023-07-24,STK001,57.61876137149505
2023-07-24,STK002,172.9753982068009
2023-07-24,STK003,16.03223133583746
2023-07-24,STK004,63.3483769788156
2023-07-24,STK005,81.61619699804447
2023-07-24,STK006,101.76756337049288
2023-07-24,STK007,143.2926226660702
2023-07-24,STK008,125.0596718751637
2023-07-24,STK009,359.8407318298746
2023-07-24,STK010,143.33331204365862
2023-07-24,STK011,84.89615835753196
2023-07-24,STK012,16.90729764976499
2023-07-24,STK013,145.75672269233172
2023-07-24,STK014,66.60158391420062
2023-07-24,STK015,16.315391016706275
2023-07-24,STK016,59.61494145624826
2023-07-24,STK017,139.87647702228008
2023-07-24,STK018,193.9516139083872
2023-07-24,STK019,49.87841194432864
2023-07-24,STK020,77.68608890195273
2023-07-25,STK001,59.57435982845267
2023-07-25,STK002,172.36671349415695
2023-07-25,STK003,16.193913596290813
2023-07-25,STK004,63.3483769788156
2023-07-25,STK005,86.26167591164165
2023-07-25,STK006,105.17887849413412
2023-07-25,STK007,142.4382535127835
2023-07-25,STK008,125.10549839243616
2023-07-25,STK009,343.65252929058715
2023-07-25,STK010,143.2070242887354
2023-07-25,STK011,85.68753122017678
2023-07-25,STK012,17.51323696556858
2023-07-25,STK013,145.89471264840037
2023-07-25,STK014,67.156074932745
2023-07-25,STK015,15.92232202831149
2023-07-25,STK016,60.34887382107981
2023-07-25,STK017,134.16674275822643
2023-07-25,STK018,199.1380168528925
2023-07-25,STK019,50.713091652891855
2023-07-25,STK020,77.91624501520049
2023-07-26,STK001,59.59859219515737
2023-07-26,STK002,171.85204409163725
2023-07-26,STK003,16.08843654197871
2023-07-26,STK004,65.0951037209021
2023-07-26,STK005,76.88451222142419
2023-07-26,STK006,101.86205641434424
2023-07-26,STK007,139.63192586203178
2023-07-26,STK008,123.53582775007769
2023-07-26,STK009,348.3358301612513
2023-07-26,STK010,140.25873496789166
2023-07-26,STK011,84.4464112015701
2023-07-26,STK012,17.09837257906871
2023-07-26,STK013,145.0642591264222
2023-07-26,STK014,67.05874735092695
2023-07-26,STK015,16.08487900299197
2023-07-26,STK016,61.63583884307761
2023-07-26,STK017,130.51273248516898
2023-07-26,STK018,187.87728032884488
2023-07-26,STK019,48.6037762695337
2023-07-26,STK020,77.31506457584405
2023-07-27,STK001,61.826501635547466
2023-07-27,STK002,172.51174729289437
2023-07-27,STK003,15.745736646389002
2023-07-27,STK004,62.2458795722954
2023-07-27,STK005,73.86487662162264
2023-07-27,STK006,102.28517980083286
2023-07-27,STK007,137.05045612484807
2023-07-27,STK008,124.68613079265464
2023-07-27,STK009,355.23934649878856
2023-07-27,STK010,140.24942380476642
2023-07-27,STK011,85.29432437086167
2023-07-27,STK012,17.20574404248014
2023-07-27,STK013,143.83023665979346
2023-07-27,STK014,65.56575281301754
2023-07-27,STK015,16.33680207166301
2023-07-27,STK016,63.74890757645251
2023-07-27,STK017,125.12561694255692
2023-07-27,STK018,185.14120324045425
2023-07-27,STK019,48.80218497947884
2023-07-27,STK020,76.18528622340281
2023-07-28,STK001,63.19813572842533
2023-07-28,STK002,174.04200795695053
2023-07-28,STK003,15.632355780913974
2023-07-28,STK004,59.491352974826206
2023-07-28,STK005,76.13989764408497
2023-07-28,STK006,96.69925992001905
2023-07-28,STK007,133.0860979576662
2023-07-28,STK008,124.5348253849048
2023-07-28,STK009,352.1887778160423
2023-07-28,STK010,136.53223010550818
2023-07-28,STK011,87.0925508753984
2023-07-28,STK012,17.55807745254901
2023-07-28,STK013,145.37914291101657
2023-07-28,STK014,62.9587160407088
2023-07-28,STK015,16.60081225421319
2023-07-28,STK016,64.14430440993985
2023-07-28,STK017,124.50273410157192
2023-07-28,STK018,179.82026553909316
2023-07-28,STK019,48.87317455432306
2023-07-28,STK020,78.6695511831719
2023-07-31,STK001,66.89459831599997
2023-07-31,STK002,174.81407961771282
2023-07-31,STK003,15.486290971609264
2023-07-31,STK004,59.491352974826206
2023-07-31,STK005,76.62020479778728
2023-07-31,STK006,102.17392226599884
2023-07-31,STK007,132.1610253178154
2023-07-31,STK008,124.62983851999044
2023-07-31,STK009,390.176525054584
2023-07-31,STK010,134.1877325224417
2023-07-31,STK011,88.58584794036523
2023-07-31,STK012,16.396353175104835
2023-07-31,STK013,145.6905654120914
2023-07-31,STK014,62.81493371468109
2023-07-31,STK015,16.93050477937975
2023-07-31,STK016,61.21797809714822
2023-07-31,STK017,125.09778933467646
2023-07-31,STK018,186.02529555207337
2023-07-31,STK019,48.87317455432306
2023-07-31,STK020,78.37939130794325
2023-08-01,STK001,64.49416591454786
2023-08-01,STK002,173.26989153521245
2023-08-01,STK003,15.548247017597197
2023-08-01,STK004,58.2915400361854
2023-08-01,STK005,72.91639335422349
2023-08-01,STK006,99.91322910416824
2023-08-01,STK007,130.35700548181444
2023-08-01,STK008,124.37745980255104
2023-08-01,STK009,390.176525054584
2023-08-01,STK010,134.9629561593081
2023-08-01,STK011,87.22607231771757
2023-08-01,STK012,15.899844463529972
2023-08-01,STK013,144.6483850766969
2023-08-01,STK014,61.590348143832486
2023-08-01,STK015,17.395469772485846
2023-08-01,STK016,65.54192199601091
2023-08-01,STK017,118.717559906509
2023-08-01,STK018,185.9570217152629
2023-08-01,STK019,48.41057731577958
2023-08-01,STK020,78.37939130794325
2023-08-02,STK001,69.5541962344738
2023-08-02,STK002,173.97376627221686
2023-08-02,STK003,15.735633741239097
2023-08-02,STK004,54.823463943658055
2023-08-02,STK005,66.02480192791286
2023-08-02,STK006,103.46299194812585
2023-08-02,STK007,133.23065942236724
2023-08-02,STK008,123.85771725992196
2023-08-02,STK009,364.2678789029641
2023-08-02,STK010,136.50962361407002
2023-08-02,STK011,85.74556736432307
2023-08-02,STK012,16.18383065587917
2023-08-02,STK013,145.3417192355687
2023-08-02,STK014,59.438279478467415
2023-08-02,STK015,17.514313418567152
2023-08-02,STK016,65.36787160455269
2023-08-02,STK017,117.78308593826648
2023-08-02,STK018,180.85369581933145
2023-08-02,STK019,48.41057731577958
2023-08-02,STK020,75.10071207257212
2023-08-03,STK001,71.81559507801663
2023-08-03,STK002,176.2914797499946
2023-08-03,STK003,18.442844808887607
2023-08-03,STK004,53.3429610969329
2023-08-03,STK005,64.29416385895976
2023-08-03,STK006,105.93857462616464
2023-08-03,STK007,138.45040424338148
2023-08-03,STK008,124.19575692373142
2023-08-03,STK009,365.7642237068482
2023-08-03,STK010,137.8107139463484
2023-08-03,STK011,85.74991559368637
2023-08-03,STK012,15.914820710680225
2023-08-03,STK013,145.30969783596896
2023-08-03,STK014,61.81108832185819
2023-08-03,STK015,17.406885610492587
2023-08-03,STK016,69.1217416999819
2023-08-03,STK017,122.24506626373356
2023-08-03,STK018,180.66412407630511
2023-08-03,STK019,49.47058653195656
2023-08-03,STK020,75.10071207257212
2023-08-04,STK001,73.22351965293764
2023-08-04,STK002,182.9221041608509
2023-08-04,STK003,18.019512793561287
2023-08-04,STK004,52.571029973397415
2023-08-04,STK005,64.11261507314354
2023-08-04,STK006,103.26034394431656
2023-08-04,STK007,139.10849080687726
2023-08-04,STK008,124.3576977992823
2023-08-04,STK009,360.8315821501853
2023-08-04,STK010,136.217482987069
2023-08-04,STK011,83.92494598841266
2023-08-04,STK012,16.112874939404275
2023-08-04,STK013,144.72767346700118
2023-08-04,STK014,62.48036582801793
2023-08-04,STK015,17.465899913430363
2023-08-04,STK016,65.86540189929173
2023-08-04,STK017,119.18708003892694
2023-08-04,STK018,171.5218930540215
2023-08-04,STK019,51.43936742441665
2023-08-04,STK020,75.95667949483418
2023-08-07,STK001,72.3535942187311
2023-08-07,STK002,182.1575077466164
2023-08-07,STK003,17.833695900058196
2023-08-07,STK004,52.51517227351217
2023-08-07,STK005,69.5955950526956
2023-08-07,STK006,105.44253150294249
2023-08-07,STK007,140.9979911157323
2023-08-07,STK008,122.9447709614697
2023-08-07,STK009,360.8315821501853
2023-08-07,STK010,135.72213532325222
2023-08-07,STK011,83.03487202739697
2023-08-07,STK012,16.50617596335635
2023-08-07,STK013,143.90844660042134
2023-08-07,STK014,76.31369115319752
2023-08-07,STK015,17.573556648943594
2023-08-07,STK016,68.36755598791763
2023-08-07,STK017,119.78843052039136
2023-08-07,STK018,170.8396582992876
2023-08-07,STK019,50.51226971265071
2023-08-07,STK020,75.86766731909869
2023-08-08,STK001,72.46769045283436
2023-08-08,STK002,187.8443173866193
2023-08-08,STK003,17.645306239691568
2023-08-08,STK004,53.9425279370812
2023-08-08,STK005,70.50982995173983
2023-08-08,STK006,104.44955521112809
2023-08-08,STK007,139.7083938336871
2023-08-08,STK008,120.98540721108046
2023-08-08,STK009,353.01825965362707
2023-08-08,STK010,132.1575061469757
2023-08-08,STK011,82.31183864016904
2023-08-08,STK012,16.50617596335635
2023-08-08,STK013,146.02631739846186
2023-08-08,STK014,74.8657083922637
2023-08-08,STK015,17.35216974591168
2023-08-08,STK016,72.91992553371988
2023-08-08,STK017,121.37295391937376
2023-08-08,STK018,165.0448522730749
2023-08-08,STK019,51.76544245857068
2023-08-08,STK020,74.93926182850653
2023-08-09,STK001,67.97485726854993
2023-08-09,STK002,185.9876310190958
2023-08-09,STK003,17.960992051053584
2023-08-09,STK004,54.81144587462498
2023-08-09,STK005,74.22855257129218
2023-08-09,STK006,96.45447538338595
2023-08-09,STK007,140.47532356540225
2023-08-09,STK008,121.28919682131291
2023-08-09,STK009,351.3271532441977
2023-08-09,STK010,134.47072440139962
2023-08-09,STK011,80.19051898330342
2023-08-09,STK012,15.667534170459618
2023-08-09,STK013,144.06448051516267
2023-08-09,STK014,73.87998355006059
2023-08-09,STK015,17.74058161958874
2023-08-09,STK016,75.97354464917228
2023-08-09,STK017,120.43564936179072
2023-08-09,STK018,172.80120188051828
2023-08-09,STK019,48.276082932153415
2023-08-09,STK020,74.93926182850653
2023-08-10,STK001,65.9245942087561
2023-08-10,STK002,188.78977263428163
2023-08-10,STK003,17.601031844823776
2023-08-10,STK004,53.61022410141341
2023-08-10,STK005,76.37169353339328
2023-08-10,STK006,101.6346510578804
2023-08-10,STK007,141.70396638986335
2023-08-10,STK008,118.06880517845352
2023-08-10,STK009,344.38681813581167
2023-08-10,STK010,134.18033633305592
2023-08-10,STK011,79.65091415306509
2023-08-10,STK012,16.264889295812655
2023-08-10,STK013,140.9325961203523
2023-08-10,STK014,73.44055508658683
2023-08-10,STK015,17.762389693943714
2023-08-10,STK016,73.50891430501957
2023-08-10,STK017,120.0299690205519
2023-08-10,STK018,175.5147802184264
2023-08-10,STK019,47.53374082002599
2023-08-10,STK020,73.91460385602586
2023-08-11,STK001,67.70714007447816
2023-08-11,STK002,183.0619290712941
2023-08-11,STK003,17.754078494093708
2023-08-11,STK004,48.61924880178491
2023-08-11,STK005,72.4123261078201
2023-08-11,STK006,100.98724813430118
2023-08-11,STK007,144.74147370367362
2023-08-11,STK008,119.73173262459304
2023-08-11,STK009,344.38681813581167
2023-08-11,STK010,137.76396392426275
2023-08-11,STK011,81.4895823721344
2023-08-11,STK012,16.381599471005593
2023-08-11,STK013,139.57779526173937
2023-08-11,STK014,79.48574193018113
2023-08-11,STK015,17.89122576931478
2023-08-11,STK016,73.29990554142027
2023-08-11,STK017,123.44548229458024
2023-08-11,STK018,175.35621320000678
2023-08-11,STK019,48.75322091093153
2023-08-11,STK020,73.54972827583663
2023-08-14,STK001,65.60956088321605
2023-08-14,STK002,184.33317992294488
2023-08-14,STK003,17.577914922159042
2023-08-14,STK004,51.30881042472405
2023-08-14,STK005,67.094186340777
2023-08-14,STK006,111.65196054605964
2023-08-14,STK007,142.53466431954655
2023-08-14,STK008,118.72956684469838
2023-08-14,STK009,344.61612865563336
2023-08-14,STK010,131.82140023528845
2023-08-14,STK011,81.32467557616404
2023-08-14,STK012,15.553436793756786
2023-08-14,STK013,139.50228840509342
2023-08-14,STK014,72.98453375241613
2023-08-14,STK015,18.148548021245105
2023-08-14,STK016,77.77855461112512
2023-08-14,STK017,126.83845700516451
2023-08-14,STK018,176.06942617381262
2023-08-14,STK019,48.26082773878292
2023-08-14,STK020,73.90946124266235
2023-08-15,STK001,61.30752623710201
2023-08-15,STK002,187.9247603857169
2023-08-15,STK003,17.602829764700065
2023-08-15,STK004,51.66627304858818
2023-08-15,STK005,65.09422835071345
2023-08-15,STK006,116.56681694454412
2023-08-15,STK007,141.8079326536004
2023-08-15,STK008,118.38049020912123
2023-08-15,STK009,336.33232720310826
2023-08-15,STK010,128.53413254455128
2023-08-15,STK011,83.08714883123164
2023-08-15,STK012,14.678037635576832
2023-08-15,STK013,138.33848814921254
2023-08-15,STK014,69.87054312071467
2023-08-15,STK015,18.474861972106744
2023-08-15,STK016,78.34499370798692
2023-08-15,STK017,126.22941302240667
2023-08-15,STK018,171.12099589617344
2023-08-15,STK019,48.73632107127268
2023-08-15,STK020,75.4412563340987
2023-08-16,STK001,60.80434270341039
2023-08-16,STK002,186.7383835938839
2023-08-16,STK003,17.521604855182435
2023-08-16,STK004,55.610865446223706
2023-08-16,STK005,67.44662373120882
2023-08-16,STK006,126.05712337804482
2023-08-16,STK007,147.49520488788443
2023-08-16,STK008,139.71903446502571
2023-08-16,STK009,352.67087110871665
2023-08-16,STK010,131.20423619390618
2023-08-16,STK011,81.35705385863827
2023-08-16,STK012,14.872291745245532
2023-08-16,STK013,137.53880058247026
2023-08-16,STK014,63.37988282804226
2023-08-16,STK015,18.70641131258955
2023-08-16,STK016,78.80069836994507
2023-08-16,STK017,126.02296392504942
2023-08-16,STK018,169.97625495102147
2023-08-16,STK019,50.71821774210244
2023-08-16,STK020,74.04471797244457
2023-08-17,STK001,58.97560778689213
2023-08-17,STK002,178.662790267798
2023-08-17,STK003,17.413279727179823
2023-08-17,STK004,54.29073692173456
2023-08-17,STK005,71.56247071460636
2023-08-17,STK006,128.4209124879972
2023-08-17,STK007,142.2786250095507
2023-08-17,STK008,137.54690214637816
2023-08-17,STK009,360.3490798790773
2023-08-17,STK010,129.72134066807746
2023-08-17,STK011,81.52690382835102
2023-08-17,STK012,15.08587776991179
2023-08-17,STK013,137.97329576058303
2023-08-17,STK014,61.93742176772622
2023-08-17,STK015,19.06897274828948
2023-08-17,STK016,81.70745462875004
2023-08-17,STK017,129.31518920256815
2023-08-17,STK018,167.7370746675909
2023-08-17,STK019,50.16411910472383
2023-08-17,STK020,74.04471797244457
2023-08-18,STK001,58.94679796091248
2023-08-18,STK002,176.4520769302575
2023-08-18,STK003,17.280524974863326
2023-08-18,STK004,55.8195927180421
2023-08-18,STK005,73.95122100517577
2023-08-18,STK006,136.0829834825113
2023-08-18,STK007,142.0643510014841
2023-08-18,STK008,134.85793159791555
2023-08-18,STK009,349.04697150941206
2023-08-18,STK010,126.93802547511515
2023-08-18,STK011,82.53335558639817
2023-08-18,STK012,15.461774758175803
2023-08-18,STK013,137.96788308254207
2023-08-18,STK014,63.51393946633648
2023-08-18,STK015,18.73276817686468
2023-08-18,STK016,72.58851011280768
2023-08-18,STK017,127.78790297700093
2023-08-18,STK018,178.94414666875213
2023-08-18,STK019,50.16411910472383
2023-08-18,STK020,75.10294963491872
2023-08-21,STK001,55.80412055213483
2023-08-21,STK002,171.14747135118353
2023-08-21,STK003,17.122936458999668
2023-08-21,STK004,56.86586388237401
2023-08-21,STK005,74.30309214553384
2023-08-21,STK006,126.69262414217462
2023-08-21,STK007,142.0390597488144
2023-08-21,STK008,137.4623477515133
2023-08-21,STK009,319.20081906819854
2023-08-21,STK010,126.18898507146496
2023-08-21,STK011,81.99077811718061
2023-08-21,STK012,14.727503586931489
2023-08-21,STK013,136.890899133336
2023-08-21,STK014,66.71080719529228
2023-08-21,STK015,19.03588492459204
2023-08-21,STK016,75.22234577956465
2023-08-21,STK017,124.65109228039194
2023-08-21,STK018,186.961203758266
2023-08-21,STK019,48.36904906653522
2023-08-21,STK020,74.72651330860387
2023-08-22,STK001,55.80412055213483
2023-08-22,STK002,174.16802209768463
2023-08-22,STK003,17.285849458283394
2023-08-22,STK004,58.99300243982737
2023-08-22,STK005,80.28466880555634
2023-08-22,STK006,129.02754691614854
2023-08-22,STK007,145.633855051327
2023-08-22,STK008,138.51368541227433
2023-08-22,STK009,313.74134665128764
2023-08-22,STK010,128.8469218742114
2023-08-22,STK011,82.58289604436645
2023-08-22,STK012,14.778482583305069
2023-08-22,STK013,135.23803382872777
2023-08-22,STK014,61.439675747245424
2023-08-22,STK015,19.44555860984684
2023-08-22,STK016,76.83224558519713
2023-08-22,STK017,122.03824388818796
2023-08-22,STK018,184.272583829064
2023-08-22,STK019,47.98398569452912
2023-08-22,STK020,75.89044634169883
2023-08-23,STK001,55.80412055213483
2023-08-23,STK002,173.67923520054214
2023-08-23,STK003,17.364657449535134
2023-08-23,STK004,58.99300243982737
2023-08-23,STK005,80.31823260613115
2023-08-23,STK006,121.77884611128356
2023-08-23,STK007,146.10779210941632
2023-08-23,STK008,137.81320096776918
2023-08-23,STK009,310.055038871626
2023-08-23,STK010,132.06993748807548
2023-08-23,STK011,82.35694478209426
2023-08-23,STK012,14.382956297138156
2023-08-23,STK013,134.49530582306332
2023-08-23,STK014,63.58770394145271
2023-08-23,STK015,19.43921215953637
2023-08-23,STK016,83.21719162513823
2023-08-23,STK017,123.37550850680222
2023-08-23,STK018,184.8845332008357
2023-08-23,STK019,46.02819835704724
2023-08-23,STK020,76.41922892651486
2023-08-24,STK001,52.421985864502304
2023-08-24,STK002,170.8180594548337
2023-08-24,STK003,17.398249751083522
2023-08-24,STK004,60.73447813568119
2023-08-24,STK005,77.30643204974318
2023-08-24,STK006,116.74737778782418
2023-08-24,STK007,142.66522680918715
2023-08-24,STK008,140.5882136711703
2023-08-24,STK009,325.5830842800689
2023-08-24,STK010,131.84724773528313
2023-08-24,STK011,79.27778520126498
2023-08-24,STK012,15.059077783421309
2023-08-24,STK013,133.7387140727609
2023-08-24,STK014,65.43347665907605
2023-08-24,STK015,19.60728810696792
2023-08-24,STK016,80.4338616757304
2023-08-24,STK017,124.88492931920185
2023-08-24,STK018,182.22400911105623
2023-08-24,STK019,44.91371747549989
2023-08-24,STK020,77.55765452117699
2023-08-25,STK001,53.21341450113227
2023-08-25,STK002,170.15227927398183
2023-08-25,STK003,17.49934496886449
2023-08-25,STK004,60.73447813568119
2023-08-25,STK005,74.75660515794995
2023-08-25,STK006,121.1198699255026
2023-08-25,STK007,143.4272664045885
2023-08-25,STK008,142.32188708612236
2023-08-25,STK009,319.5186649825088
2023-08-25,STK010,130.79230761088465
2023-08-25,STK011,78.01082105206754
2023-08-25,STK012,15.661097540853005
2023-08-25,STK013,132.22874556979158
2023-08-25,STK014,68.30295006496647
2023-08-25,STK015,19.15593897510168
2023-08-25,STK016,83.59273108141143
2023-08-25,STK017,127.89191448841622
2023-08-25,STK018,176.37838923152967
2023-08-25,STK019,44.91371747549989
2023-08-25,STK020,78.76531816830322
2023-08-28,STK001,51.32199285455032
2023-08-28,STK002,169.8314174026313
2023-08-28,STK003,17.475726318889837
2023-08-28,STK004,62.46238831363051
2023-08-28,STK005,73.36471424441861
2023-08-28,STK006,116.12991048103538
2023-08-28,STK007,146.14104070118827
2023-08-28,STK008,139.65538314085143
2023-08-28,STK009,316.8393014930467
2023-08-28,STK010,132.8510453219096
2023-08-28,STK011,79.31031960070737
2023-08-28,STK012,15.076517116443634
2023-08-28,STK013,133.32987039862482
2023-08-28,STK014,66.74607669785094
2023-08-28,STK015,19.4426632256475
2023-08-28,STK016,85.54931392257359
2023-08-28,STK017,129.84919238797835
2023-08-28,STK018,174.760242387166
2023-08-28,STK019,43.032450612472665
2023-08-28,STK020,77.00574529806586
2023-08-29,STK001,51.32199285455032
2023-08-29,STK002,169.1992040741851
2023-08-29,STK003,17.523609931639992
2023-08-29,STK004,57.7632176856038
2023-08-29,STK005,79.54268323134059
2023-08-29,STK006,114.65468380071192
2023-08-29,STK007,146.08416190928816
2023-08-29,STK008,141.8286915013126
2023-08-29,STK009,317.4763700755978
2023-08-29,STK010,130.5548772317368
2023-08-29,STK011,79.8820160714388
2023-08-29,STK012,14.348536994000774
2023-08-29,STK013,133.5024712210652
2023-08-29,STK014,65.56988471878397
2023-08-29,STK015,20.05466058662597
2023-08-29,STK016,88.89962873476266
2023-08-29,STK017,131.38642769432843
2023-08-29,STK018,178.1048270485295
2023-08-29,STK019,46.2945929898525
2023-08-29,STK020,78.00269877405236
2023-08-30,STK001,56.21808924864607
2023-08-30,STK002,168.62103003162608
2023-08-30,STK003,17.346012150378158
2023-08-30,STK004,55.4818071165109
2023-08-30,STK005,87.19584668207186
2023-08-30,STK006,120.43936454963156
2023-08-30,STK007,150.64192057192005
2023-08-30,STK008,139.47343436464402
2023-08-30,STK009,311.32107778286496
2023-08-30,STK010,130.63514212638526
2023-08-30,STK011,79.75951790123666
2023-08-30,STK012,14.20628606330587
2023-08-30,STK013,131.74623842402875
2023-08-30,STK014,62.89486672654713
2023-08-30,STK015,19.57187563843754
2023-08-30,STK016,91.23550961895228
2023-08-30,STK017,132.49789080433223
2023-08-30,STK018,180.21635334832035
2023-08-30,STK019,47.32228126815019
2023-08-30,STK020,78.33334958893197
2023-08-31,STK001,57.97685991416423
2023-08-31,STK002,166.28401656348686
2023-08-31,STK003,17.31221043143625
2023-08-31,STK004,55.4818071165109
2023-08-31,STK005,88.21511377740936
2023-08-31,STK006,116.45046879255656
2023-08-31,STK007,150.70060368469615
2023-08-31,STK008,139.10221202537485
2023-08-31,STK009,332.53513400456484
2023-08-31,STK010,123.4736916817644
2023-08-31,STK011,81.3289276138996
2023-08-31,STK012,14.526979639179364
2023-08-31,STK013,134.3407818399065
2023-08-31,STK014,64.2514300836014
2023-08-31,STK015,19.5379629707063
2023-08-31,STK016,94.5129559156955
2023-08-31,STK017,128.52236469569544
2023-08-31,STK018,186.5831921660493
2023-08-31,STK019,45.60742459311543
2023-08-31,STK020,76.3019942758985
2023-09-01,STK001,58.66466353549863
2023-09-01,STK002,165.508697745792
2023-09-01,STK003,17.444026541518532
2023-09-01,STK004,49.539360902456096
2023-09-01,STK005,90.48606193309504
2023-09-01,STK006,114.43772611653036
2023-09-01,STK007,151.975136315297
2023-09-01,STK008,134.85510926207948
2023-09-01,STK009,332.8120822865463
2023-09-01,STK010,120.18684205933567
2023-09-01,STK011,80.39267802765424
2023-09-01,STK012,14.025215630184288
2023-09-01,STK013,132.8651476191462
2023-09-01,STK014,68.67677523231471
2023-09-01,STK015,19.584972313398765
2023-09-01,STK016,95.20272175697576
2023-09-01,STK017,126.98620920255853
2023-09-01,STK018,190.3591982996961
2023-09-01,STK019,45.05802291882063
2023-09-01,STK020,75.5729360374558
2023-09-04,STK001,58.249345175410426
2023-09-04,STK002,168.88964967833493
2023-09-04,STK003,16.98954779731759
2023-09-04,STK004,49.20682401399039
2023-09-04,STK005,91.7575740517854
2023-09-04,STK006,115.70632431769238
2023-09-04,STK007,147.07669628084352
2023-09-04,STK008,135.34394534211924
2023-09-04,STK009,324.5994395346273
2023-09-04,STK010,117.981339966169
2023-09-04,STK011,82.17017556829614
2023-09-04,STK012,14.30467238147723
2023-09-04,STK013,131.63202619917482
2023-09-04,STK014,63.81090833232793
2023-09-04,STK015,19.70619435088293
2023-09-04,STK016,95.32720462903642
2023-09-04,STK017,127.04893572401944
2023-09-04,STK018,200.7903175346954
2023-09-04,STK019,43.787786327351554
2023-09-04,STK020,73.8074310358631
2023-09-05,STK001,56.87567178038066
2023-09-05,STK002,169.49745617417955
2023-09-05,STK003,16.8902410763671
2023-09-05,STK004,49.452720383824655
2023-09-05,STK005,97.19801461531964
2023-09-05,STK006,115.72008996472265
2023-09-05,STK007,145.90970587406483
2023-09-05,STK008,134.5725225459402
2023-09-05,STK009,324.5994395346273
2023-09-05,STK010,122.06380881620083
2023-09-05,STK011,83.21388719413514
2023-09-05,STK012,14.693020976956737
2023-09-05,STK013,131.12153675585583
2023-09-05,STK014,68.26261524108989
2023-09-05,STK015,20.262927393344143
2023-09-05,STK016,86.1333199447373
2023-09-05,STK017,128.15627574404212
2023-09-05,STK018,203.80136794802144
2023-09-05,STK019,43.08217652375555
2023-09-05,STK020,73.8074310358631
2023-09-06,STK001,58.64629327190247
2023-09-06,STK002,173.18657422446284
2023-09-06,STK003,16.900260412700575
2023-09-06,STK004,53.147424152037175
2023-09-06,STK005,104.330326967036
2023-09-06,STK006,115.20742675644024
2023-09-06,STK007,146.87433538500844
2023-09-06,STK008,135.1384320768518
2023-09-06,STK009,336.2262648311444
2023-09-06,STK010,118.4728409396306
2023-09-06,STK011,84.31679896489499
2023-09-06,STK012,14.7335130783014
2023-09-06,STK013,133.4165621478332
2023-09-06,STK014,70.02444264404322
2023-09-06,STK015,20.68319213237082
2023-09-06,STK016,84.69640570530463
2023-09-06,STK017,126.07490554428256
2023-09-06,STK018,201.3682923774685
2023-09-06,STK019,43.117885272848255
2023-09-06,STK020,72.09212246615324
